code,MC1_seed=1,MC1_seed=2
73,-0.016940774,-0.01695529
74,-0.01690168,-0.01691689
75,-0.016862938,-0.016878277
76,-0.016825217,-0.016838507
77,-0.016786475,-0.016799895
78,-0.01674738,-0.016761494
79,-0.016708638,-0.016722881
80,-0.016667866,-0.016687255
81,-0.016629124,-0.016648642
82,-0.016590029,-0.016610242
83,-0.016551287,-0.016571629
84,-0.016513566,-0.016531859
85,-0.016474825,-0.016493247
86,-0.01643573,-0.016454846
87,-0.016396988,-0.016416233
88,-0.016357489,-0.016378534
89,-0.016318747,-0.016339921
90,-0.016279652,-0.01630152
91,-0.01624091,-0.016262908
92,-0.01620319,-0.016223138
93,-0.016164448,-0.016184525
94,-0.016125353,-0.016146125
95,-0.016086611,-0.016107512
96,-0.016050242,-0.016066342
97,-0.0160115,-0.016027729
98,-0.015972405,-0.015989329
99,-0.015933663,-0.015950716
100,-0.015895942,-0.015910946
101,-0.0158572,-0.015872333
102,-0.015818106,-0.015833933
103,-0.015779364,-0.01579532
104,-0.015739865,-0.01575762
105,-0.015701123,-0.015719007
106,-0.015662028,-0.015680607
107,-0.015623286,-0.015641994
108,-0.015585565,-0.015602224
109,-0.015546824,-0.015563612
110,-0.015507729,-0.015525211
111,-0.015468987,-0.015486598
112,-0.015428214,-0.015450972
113,-0.015389472,-0.015412359
114,-0.015350378,-0.015373959
115,-0.015311636,-0.015335346
116,-0.015273915,-0.015295577
117,-0.015235173,-0.015256964
118,-0.015196078,-0.015218563
119,-0.015157336,-0.015179951
120,-0.015117837,-0.015142251
121,-0.015079096,-0.015103638
122,-0.015040001,-0.015065237
123,-0.015001259,-0.015026625
124,-0.014963538,-0.014986855
125,-0.014924796,-0.014948242
126,-0.014885701,-0.014909842
127,-0.01484696,-0.014871229
128,-0.014835267,-0.014825485
129,-0.014796525,-0.014786872
130,-0.01475743,-0.014748472
131,-0.014718688,-0.014709859
132,-0.014680967,-0.014670089
133,-0.014642226,-0.014631477
134,-0.014603131,-0.014593076
135,-0.014564389,-0.014554463
136,-0.01452489,-0.014516764
137,-0.014486148,-0.014478151
138,-0.014447053,-0.01443975
139,-0.014408311,-0.014401138
140,-0.014370591,-0.014361368
141,-0.014331849,-0.014322755
142,-0.014292754,-0.014284355
143,-0.014254012,-0.014245742
144,-0.014213239,-0.014210116
145,-0.014174498,-0.014171503
146,-0.014135403,-0.014133102
147,-0.014096661,-0.01409449
148,-0.01405894,-0.01405472
149,-0.014020198,-0.014016107
150,-0.013981103,-0.013977707
151,-0.013942362,-0.013939094
152,-0.013902862,-0.013901394
153,-0.013864121,-0.013862781
154,-0.013825026,-0.013824381
155,-0.013786284,-0.013785768
156,-0.013748563,-0.013745998
157,-0.013709821,-0.013707386
158,-0.013670727,-0.013668985
159,-0.013631985,-0.013630372
160,-0.013595615,-0.013589202
161,-0.013556873,-0.013550589
162,-0.013517778,-0.013512189
163,-0.013479037,-0.013473576
164,-0.013441316,-0.013433807
165,-0.013402574,-0.013395194
166,-0.013363479,-0.013356793
167,-0.013324737,-0.013318181
168,-0.013285238,-0.013280481
169,-0.013246496,-0.013241868
170,-0.013207402,-0.013203467
171,-0.01316866,-0.013164855
172,-0.013130939,-0.013125085
173,-0.013092197,-0.013086472
174,-0.013053102,-0.013048072
175,-0.013014361,-0.013009459
176,-0.012973588,-0.012973833
177,-0.012934846,-0.01293522
178,-0.012895751,-0.01289682
179,-0.012857009,-0.012858207
180,-0.012819289,-0.012818437
181,-0.012780547,-0.012779824
182,-0.012741452,-0.012741424
183,-0.01270271,-0.012702811
184,-0.012663211,-0.012665111
185,-0.012624469,-0.012626498
186,-0.012585374,-0.012588098
187,-0.012546632,-0.012549485
188,-0.012508912,-0.012509715
189,-0.01247017,-0.012471103
190,-0.012431075,-0.012432702
191,-0.012392333,-0.012394089
192,-0.012346761,-0.012359104
193,-0.01230802,-0.012320492
194,-0.012268925,-0.012282091
195,-0.012230183,-0.012243478
196,-0.012192462,-0.012203709
197,-0.01215372,-0.012165096
198,-0.012114625,-0.012126696
199,-0.012075884,-0.012088083
200,-0.012036385,-0.012050383
201,-0.011997643,-0.01201177
202,-0.011958548,-0.01197337
203,-0.011919806,-0.011934757
204,-0.011882085,-0.011894987
205,-0.011843344,-0.011856374
206,-0.011804249,-0.011817974
207,-0.011765507,-0.011779361
208,-0.011724734,-0.011743735
209,-0.011685992,-0.011705122
210,-0.011646897,-0.011666722
211,-0.011608156,-0.011628109
212,-0.011570435,-0.011588339
213,-0.011531693,-0.011549726
214,-0.011492598,-0.011511326
215,-0.011453856,-0.011472713
216,-0.011414357,-0.011435013
217,-0.011375615,-0.0113964
218,-0.011336521,-0.011358
219,-0.011297779,-0.011319387
220,-0.011260058,-0.011279618
221,-0.011221316,-0.011241005
222,-0.011182221,-0.011202604
223,-0.011143479,-0.011163992
224,-0.01110711,-0.011122821
225,-0.011068368,-0.011084209
226,-0.011029273,-0.011045808
227,-0.010990531,-0.011007195
228,-0.010952811,-0.010967426
229,-0.010914069,-0.010928813
230,-0.010874974,-0.010890413
231,-0.010836232,-0.0108518
232,-0.010796733,-0.0108141
233,-0.010757991,-0.010775487
234,-0.010718896,-0.010737087
235,-0.010680155,-0.010698474
236,-0.010642434,-0.010658704
237,-0.010603692,-0.010620091
238,-0.010564597,-0.010581691
239,-0.010525855,-0.010543078
240,-0.010485083,-0.010507452
241,-0.010446341,-0.010468839
242,-0.010407246,-0.010430439
243,-0.010368504,-0.010391826
244,-0.010330783,-0.010352056
245,-0.010292041,-0.010313443
246,-0.010252947,-0.010275043
247,-0.010214205,-0.01023643
248,-0.010174706,-0.01019873
249,-0.010135964,-0.010160118
250,-0.010096869,-0.010121717
251,-0.010058127,-0.010083104
252,-0.010020406,-0.010043335
253,-0.009981665,-0.010004722
254,-0.00994257,-0.009966322
255,-0.009903828,-0.009927709
256,-0.009811485,-0.009924963
257,-0.009772743,-0.00988635
258,-0.009733648,-0.00984795
259,-0.009694907,-0.009809337
260,-0.009657186,-0.009769567
261,-0.009618444,-0.009730955
262,-0.009579349,-0.009692554
263,-0.009540607,-0.009653941
264,-0.009501108,-0.009616241
265,-0.009462366,-0.009577629
266,-0.009423271,-0.009539228
267,-0.00938453,-0.009500615
268,-0.009346809,-0.009460846
269,-0.009308067,-0.009422233
270,-0.009268972,-0.009383833
271,-0.00923023,-0.00934522
272,-0.009189458,-0.009309594
273,-0.009150716,-0.009270981
274,-0.009111621,-0.00923258
275,-0.009072879,-0.009193968
276,-0.009035158,-0.009154198
277,-0.008996417,-0.009115585
278,-0.008957322,-0.009077185
279,-0.00891858,-0.009038572
280,-0.008879081,-0.009000872
281,-0.008840339,-0.008962259
282,-0.008801244,-0.008923859
283,-0.008762502,-0.008885246
284,-0.008724782,-0.008845476
285,-0.00868604,-0.008806863
286,-0.008646945,-0.008768463
287,-0.008608203,-0.00872985
288,-0.008571833,-0.00868868
289,-0.008533092,-0.008650067
290,-0.008493997,-0.008611667
291,-0.008455255,-0.008573054
292,-0.008417534,-0.008533284
293,-0.008378792,-0.008494672
294,-0.008339698,-0.008456271
295,-0.008300956,-0.008417658
296,-0.008261457,-0.008379959
297,-0.008222715,-0.008341346
298,-0.00818362,-0.008302945
299,-0.008144878,-0.008264333
300,-0.008107157,-0.008224563
301,-0.008068416,-0.00818595
302,-0.008029321,-0.00814755
303,-0.007990579,-0.008108937
304,-0.007949806,-0.008073311
305,-0.007911064,-0.008034698
306,-0.007871969,-0.007996297
307,-0.007833228,-0.007957685
308,-0.007795507,-0.007917915
309,-0.007756765,-0.007879302
310,-0.00771767,-0.007840902
311,-0.007678928,-0.007802289
312,-0.007639429,-0.007764589
313,-0.007600687,-0.007725976
314,-0.007561593,-0.007687576
315,-0.007522851,-0.007648963
316,-0.00748513,-0.007609193
317,-0.007446388,-0.007570581
318,-0.007407293,-0.00753218
319,-0.007368552,-0.007493567
320,-0.00732298,-0.007458582
321,-0.007284238,-0.007419969
322,-0.007245143,-0.007381569
323,-0.007206401,-0.007342956
324,-0.00716868,-0.007303187
325,-0.007129939,-0.007264574
326,-0.007090844,-0.007226173
327,-0.007052102,-0.007187561
328,-0.007012603,-0.007149861
329,-0.006973861,-0.007111248
330,-0.006934766,-0.007072848
331,-0.006896024,-0.007034235
332,-0.006858304,-0.006994465
333,-0.006819562,-0.006955852
334,-0.006780467,-0.006917452
335,-0.006741725,-0.006878839
336,-0.006700952,-0.006843213
337,-0.006662211,-0.0068046
338,-0.006623116,-0.0067662
339,-0.006584374,-0.006727587
340,-0.006546653,-0.006687817
341,-0.006507911,-0.006649204
342,-0.006468816,-0.006610804
343,-0.006430075,-0.006572191
344,-0.006390576,-0.006534491
345,-0.006351834,-0.006495878
346,-0.006312739,-0.006457478
347,-0.006273997,-0.006418865
348,-0.006236276,-0.006379096
349,-0.006197534,-0.006340483
350,-0.00615844,-0.006302082
351,-0.006119698,-0.00626347
352,-0.006083328,-0.006222299
353,-0.006044586,-0.006183687
354,-0.006005492,-0.006145286
355,-0.00596675,-0.006106673
356,-0.005929029,-0.006066904
357,-0.005890287,-0.006028291
358,-0.005851192,-0.005989891
359,-0.005812451,-0.005951278
360,-0.005772951,-0.005913578
361,-0.00573421,-0.005874965
362,-0.005695115,-0.005836565
363,-0.005656373,-0.005797952
364,-0.005618652,-0.005758182
365,-0.00557991,-0.005719569
366,-0.005540815,-0.005681169
367,-0.005502074,-0.005642556
368,-0.005461301,-0.00560693
369,-0.005422559,-0.005568317
370,-0.005383464,-0.005529917
371,-0.005344722,-0.005491304
372,-0.005307002,-0.005451534
373,-0.00526826,-0.005412921
374,-0.005229165,-0.005374521
375,-0.005190423,-0.005335908
376,-0.005150924,-0.005298208
377,-0.005112182,-0.005259595
378,-0.005073087,-0.005221195
379,-0.005034346,-0.005182582
380,-0.004996625,-0.005142813
381,-0.004957883,-0.0051042
382,-0.004918788,-0.005065799
383,-0.004880046,-0.005027187
384,-0.004868353,-0.004981443
385,-0.004829612,-0.00494283
386,-0.004790517,-0.00490443
387,-0.004751775,-0.004865817
388,-0.004714054,-0.004826047
389,-0.004675312,-0.004787434
390,-0.004636217,-0.004749034
391,-0.004597476,-0.004710421
392,-0.004557977,-0.004672721
393,-0.004519235,-0.004634108
394,-0.00448014,-0.004595708
395,-0.004441398,-0.004557095
396,-0.004403677,-0.004517325
397,-0.004364935,-0.004478713
398,-0.004325841,-0.004440312
399,-0.004287099,-0.004401699
400,-0.004246326,-0.004366073
401,-0.004207584,-0.00432746
402,-0.004168489,-0.00428906
403,-0.004129748,-0.004250447
404,-0.004092027,-0.004210678
405,-0.004053285,-0.004172065
406,-0.00401419,-0.004133664
407,-0.003975448,-0.004095052
408,-0.003935949,-0.004057352
409,-0.003897207,-0.004018739
410,-0.003858113,-0.003980338
411,-0.003819371,-0.003941726
412,-0.00378165,-0.003901956
413,-0.003742908,-0.003863343
414,-0.003703813,-0.003824943
415,-0.003665071,-0.00378633
416,-0.003628702,-0.00374516
417,-0.00358996,-0.003706547
418,-0.003550865,-0.003668147
419,-0.003512123,-0.003629534
420,-0.003474403,-0.003589764
421,-0.003435661,-0.003551151
422,-0.003396566,-0.003512751
423,-0.003357824,-0.003474138
424,-0.003318325,-0.003436438
425,-0.003279583,-0.003397825
426,-0.003240488,-0.003359425
427,-0.003201747,-0.003320812
428,-0.003164026,-0.003281043
429,-0.003125284,-0.00324243
430,-0.003086189,-0.003204029
431,-0.003047447,-0.003165417
432,-0.003006675,-0.00312979
433,-0.002967933,-0.003091177
434,-0.002928838,-0.003052777
435,-0.002890096,-0.003014164
436,-0.002852375,-0.002974395
437,-0.002813633,-0.002935782
438,-0.002774539,-0.002897381
439,-0.002735797,-0.002858769
440,-0.002696298,-0.002821069
441,-0.002657556,-0.002782456
442,-0.002618461,-0.002744056
443,-0.002579719,-0.002705443
444,-0.002541998,-0.002665673
445,-0.002503257,-0.00262706
446,-0.002464162,-0.00258866
447,-0.00242542,-0.002550047
448,-0.002379848,-0.002515062
449,-0.002341106,-0.002476449
450,-0.002302011,-0.002438049
451,-0.00226327,-0.002399436
452,-0.002225549,-0.002359666
453,-0.002186807,-0.002321053
454,-0.002147712,-0.002282653
455,-0.00210897,-0.00224404
456,-0.002069471,-0.00220634
457,-0.002030729,-0.002167728
458,-0.001991635,-0.002129327
459,-0.001952893,-0.002090714
460,-0.001915172,-0.002050945
461,-0.00187643,-0.002012332
462,-0.001837335,-0.001973932
463,-0.001798594,-0.001935319
464,-0.001757821,-0.001899692
465,-0.001719079,-0.00186108
466,-0.001679984,-0.001822679
467,-0.001641242,-0.001784066
468,-0.001603521,-0.001744297
469,-0.00156478,-0.001705684
470,-0.001525685,-0.001667284
471,-0.001486943,-0.001628671
472,-0.001447444,-0.001590971
473,-0.001408702,-0.001552358
474,-0.001369607,-0.001513958
475,-0.001330865,-0.001475345
476,-0.001293145,-0.001435575
477,-0.001254403,-0.001396962
478,-0.001215308,-0.001358562
479,-0.001176566,-0.001319949
480,-0.001140197,-0.001278779
481,-0.001101455,-0.001240166
482,-0.00106236,-0.001201766
483,-0.001023618,-0.001163153
484,-0.000985897,-0.001123383
485,-0.000947156,-0.001084771
486,-0.000908061,-0.00104637
487,-0.000869319,-0.001007757
488,-0.00082982,-0.000970058
489,-0.000791078,-0.000931445
490,-0.000751983,-0.000893044
491,-0.000713241,-0.000854431
492,-0.000675521,-0.000814662
493,-0.000636779,-0.000776049
494,-0.000597684,-0.000737649
495,-0.000558942,-0.000699036
496,-0.000518169,-0.00066341
497,-0.000479427,-0.000624797
498,-0.000440333,-0.000586396
499,-0.000401591,-0.000547784
500,-0.00036387,-0.000508014
501,-0.000325128,-0.000469401
502,-0.000286033,-0.000431001
503,-0.000247292,-0.000392388
504,-0.000207792,-0.000354688
505,-0.000169051,-0.000316075
506,-0.000129956,-0.000277675
507,-9.12E-05,-0.000239062
508,-5.35E-05,-0.000199292
509,-1.48E-05,-0.000160679
510,2.4343525439996655e-05,-0.000122279
511,6.308533306140576e-05,-8.37E-05
512,-7.19E-05,9.291251864391656e-05
513,-3.31E-05,0.000131525
514,5.960429209733026e-06,0.000169926
515,4.47022345346354e-05,0.000208539
516,8.242303071323738e-05,0.000248308
517,0.000121165,0.000286921
518,0.00016026,0.000325321
519,0.000199001,0.000363934
520,0.000238501,0.000401634
521,0.000277242,0.000440247
522,0.000316337,0.000478647
523,0.000355079,0.00051726
524,0.0003928,0.00055703
525,0.000431542,0.000595643
526,0.000470637,0.000634043
527,0.000509378,0.000672656
528,0.000550151,0.000708282
529,0.000588893,0.000746895
530,0.000627988,0.000785295
531,0.00066673,0.000823908
532,0.00070445,0.000863678
533,0.000743192,0.000902291
534,0.000782287,0.000940691
535,0.000821029,0.000979304
536,0.000860528,0.001017004
537,0.00089927,0.001055616
538,0.000938365,0.001094017
539,0.000977106,0.00113263
540,0.001014827,0.001172399
541,0.001053569,0.001211012
542,0.001092664,0.001249413
543,0.001131406,0.001288025
544,0.001167775,0.001329195
545,0.001206517,0.001367808
546,0.001245612,0.001406209
547,0.001284354,0.001444822
548,0.001322074,0.001484591
549,0.001360816,0.001523204
550,0.001399911,0.001561604
551,0.001438653,0.001600217
552,0.001478152,0.001637917
553,0.001516894,0.00167653
554,0.001555989,0.00171493
555,0.001594731,0.001753543
556,0.001632451,0.001793313
557,0.001671193,0.001831926
558,0.001710288,0.001870326
559,0.00174903,0.001908939
560,0.001789803,0.001944565
561,0.001828544,0.001983178
562,0.001867639,0.002021578
563,0.001906381,0.002060191
564,0.001944102,0.002099961
565,0.001982844,0.002138574
566,0.002021938,0.002176974
567,0.00206068,0.002215587
568,0.002100179,0.002253287
569,0.002138921,0.002291899
570,0.002178016,0.0023303
571,0.002216758,0.002368913
572,0.002254479,0.002408682
573,0.00229322,0.002447295
574,0.002332315,0.002485695
575,0.002371057,0.002524308
576,0.002416629,0.002559293
577,0.002455371,0.002597906
578,0.002494466,0.002636307
579,0.002533207,0.002674919
580,0.002570928,0.002714689
581,0.00260967,0.002753302
582,0.002648765,0.002791702
583,0.002687507,0.002830315
584,0.002727006,0.002868015
585,0.002765748,0.002906628
586,0.002804842,0.002945028
587,0.002843584,0.002983641
588,0.002881305,0.003023411
589,0.002920047,0.003062023
590,0.002959142,0.003100424
591,0.002997883,0.003139037
592,0.003038656,0.003174663
593,0.003077398,0.003213276
594,0.003116493,0.003251676
595,0.003155235,0.003290289
596,0.003192956,0.003330059
597,0.003231697,0.003368671
598,0.003270792,0.003407072
599,0.003309534,0.003445685
600,0.003349033,0.003483384
601,0.003387775,0.003521997
602,0.00342687,0.003560398
603,0.003465612,0.003599011
604,0.003503332,0.00363878
605,0.003542074,0.003677393
606,0.003581169,0.003715793
607,0.003619911,0.003754406
608,0.00365628,0.003795576
609,0.003695022,0.003834189
610,0.003734117,0.003872589
611,0.003772859,0.003911202
612,0.00381058,0.003950972
613,0.003849321,0.003989585
614,0.003888416,0.004027985
615,0.003927158,0.004066598
616,0.003966657,0.004104298
617,0.004005399,0.004142911
618,0.004044494,0.004181311
619,0.004083236,0.004219924
620,0.004120956,0.004259694
621,0.004159698,0.004298306
622,0.004198793,0.004336707
623,0.004237535,0.00437532
624,0.004278308,0.004410946
625,0.00431705,0.004449559
626,0.004356144,0.004487959
627,0.004394886,0.004526572
628,0.004432607,0.004566342
629,0.004471349,0.004604954
630,0.004510444,0.004643355
631,0.004549185,0.004681968
632,0.004588685,0.004719667
633,0.004627426,0.00475828
634,0.004666521,0.004796681
635,0.004705263,0.004835293
636,0.004742984,0.004875063
637,0.004781726,0.004913676
638,0.00482082,0.004952076
639,0.004859562,0.004990689
640,0.004871255,0.005036433
641,0.004909997,0.005075046
642,0.004949092,0.005113446
643,0.004987834,0.005152059
644,0.005025554,0.005191829
645,0.005064296,0.005230442
646,0.005103391,0.005268842
647,0.005142133,0.005307455
648,0.005181632,0.005345155
649,0.005220374,0.005383768
650,0.005259469,0.005422168
651,0.00529821,0.005460781
652,0.005335931,0.00550055
653,0.005374673,0.005539163
654,0.005413768,0.005577564
655,0.00545251,0.005616176
656,0.005493283,0.005651803
657,0.005532024,0.005690416
658,0.005571119,0.005728816
659,0.005609861,0.005767429
660,0.005647582,0.005807198
661,0.005686324,0.005845811
662,0.005725418,0.005884212
663,0.00576416,0.005922824
664,0.005803659,0.005960524
665,0.005842401,0.005999137
666,0.005881496,0.006037537
667,0.005920238,0.00607615
668,0.005957959,0.00611592
669,0.0059967,0.006154533
670,0.006035795,0.006192933
671,0.006074537,0.006231546
672,0.006110907,0.006272716
673,0.006149648,0.006311329
674,0.006188743,0.006349729
675,0.006227485,0.006388342
676,0.006265206,0.006428112
677,0.006303948,0.006466725
678,0.006343043,0.006505125
679,0.006381784,0.006543738
680,0.006421283,0.006581438
681,0.006460025,0.00662005
682,0.00649912,0.006658451
683,0.006537862,0.006697064
684,0.006575583,0.006736833
685,0.006614325,0.006775446
686,0.006653419,0.006813847
687,0.006692161,0.006852459
688,0.006732934,0.006888086
689,0.006771676,0.006926698
690,0.006810771,0.006965099
691,0.006849512,0.007003712
692,0.006887233,0.007043481
693,0.006925975,0.007082094
694,0.00696507,0.007120495
695,0.007003812,0.007159107
696,0.007043311,0.007196807
697,0.007082053,0.00723542
698,0.007121147,0.00727382
699,0.007159889,0.007312433
700,0.00719761,0.007352203
701,0.007236352,0.007390816
702,0.007275447,0.007429216
703,0.007314189,0.007467829
704,0.00735976,0.007502814
705,0.007398502,0.007541427
706,0.007437597,0.007579827
707,0.007476339,0.00761844
708,0.00751406,0.00765821
709,0.007552801,0.007696822
710,0.007591896,0.007735223
711,0.007630638,0.007773836
712,0.007670137,0.007811536
713,0.007708879,0.007850148
714,0.007747974,0.007888549
715,0.007786716,0.007927162
716,0.007824436,0.007966931
717,0.007863178,0.008005544
718,0.007902273,0.008043944
719,0.007941015,0.008082557
720,0.007981788,0.008118183
721,0.00802053,0.008156796
722,0.008059624,0.008195197
723,0.008098366,0.00823381
724,0.008136087,0.008273579
725,0.008174829,0.008312192
726,0.008213924,0.008350592
727,0.008252665,0.008389205
728,0.008292165,0.008426905
729,0.008330906,0.008465518
730,0.008370001,0.008503918
731,0.008408743,0.008542531
732,0.008446464,0.008582301
733,0.008485206,0.008620914
734,0.0085243,0.008659314
735,0.008563042,0.008697927
736,0.008599412,0.008739097
737,0.008638154,0.00877771
738,0.008677248,0.00881611
739,0.00871599,0.008854723
740,0.008753711,0.008894493
741,0.008792453,0.008933105
742,0.008831548,0.008971506
743,0.00887029,0.009010119
744,0.008909789,0.009047818
745,0.00894853,0.009086431
746,0.008987625,0.009124832
747,0.009026367,0.009163444
748,0.009064088,0.009203214
749,0.00910283,0.009241827
750,0.009141925,0.009280227
751,0.009180666,0.00931884
752,0.009221439,0.009354466
753,0.009260181,0.009393079
754,0.009299276,0.00943148
755,0.009338018,0.009470092
756,0.009375738,0.009509862
757,0.00941448,0.009548475
758,0.009453575,0.009586875
759,0.009492317,0.009625488
760,0.009531816,0.009663188
761,0.009570558,0.009701801
762,0.009609653,0.009740201
763,0.009648394,0.009778814
764,0.009686115,0.009818584
765,0.009724857,0.009857197
766,0.009763952,0.009895597
767,0.009802694,0.00993421
768,0.009895036,0.009936955
769,0.009933778,0.009975568
770,0.009972873,0.010013968
771,0.010011614897716872,0.010052581
772,0.010049336,0.010092350967353919
773,0.010088077500102568,0.010130963812295802
774,0.010127172343028724,0.010169364155491226
775,0.010165914,0.010207977000431644
776,0.010205413265348861,0.010245677
777,0.010244155071154002,0.010284289684804309
778,0.010283249914051069,0.010322690027966989
779,0.010321991719856219,0.010361302872859373
780,0.010359712516457887,0.010401073
781,0.010398454322271976,0.010439685384630488
782,0.010437549165141998,0.010478085727806272
783,0.010476290970956106,0.010516699
784,0.010517063806374415,0.010552324829155763
785,0.010555805612285966,0.010590937674132545
786,0.0105949,0.010629338017409617
787,0.010633642261128876,0.010667951
788,0.010671363057834515,0.010707720529383643
789,0.010710104863755142,0.010746333374358019
790,0.010749199706659145,0.010784733717648098
791,0.010787941512579887,0.010823346562620956
792,0.010827440629186325,0.010861046401470478
793,0.010866182,0.010899659246396819
794,0.010905277277988842,0.01093806
795,0.010944019083916475,0.010976672434578953
796,0.010981739880636242,0.011016442101561066
797,0.011020482,0.011055054946484743
798,0.011059577,0.011093455289755225
799,0.011098318335357299,0.011132068
800,0.011134687882787521,0.011173238
801,0.011173429688653806,0.011211851067979464
802,0.011212524531395526,0.011250251411248746
803,0.011251266337262122,0.011288864256154165
804,0.011288987133919973,0.011328633923151539
805,0.011327728939795542,0.011367246768055887
806,0.011366823782510142,0.011405647111338162
807,0.011405566,0.01144426
808,0.011445064704912803,0.011481959794359488
809,0.011483806510795305,0.011520573
810,0.011522901353480868,0.011558972982465544
811,0.011561643159363439,0.011597585827320296
812,0.011599363956035402,0.011637355494301095
813,0.011638105761926872,0.011675968339154717
814,0.011677200604585259,0.011714368682417587
815,0.011715942,0.011752981527269729
816,0.011756715248795326,0.011788607786653235
817,0.011795457054784221,0.011827220631592472
818,0.011834551897503761,0.011865620974956529
819,0.011873293703492938,0.011904233819894324
820,0.011911014500268923,0.011944003
821,0.011949756306266917,0.011982616331930611
822,0.011988851148959392,0.012021016675307734
823,0.012027592954957523,0.012059629520242957
824,0.012067092071569044,0.012097329357732214
825,0.012105833877573989,0.012135942202620886
826,0.012144928720237372,0.012174342545965373
827,0.012183670526242408,0.012212955
828,0.012221391323032493,0.012252725057935543
829,0.012260133129046443,0.012291337902821622
830,0.012299227971682728,0.012329738246179067
831,0.012337969777696734,0.012368351091063656
832,0.012383541618841299,0.012403336065391915
833,0.012422283424909948,0.012441948910156547
834,0.012461378,0.012480349253407217
835,0.012500120073634897,0.012518962098170232
836,0.012537840870486856,0.012558731765161622
837,0.012576582676564982,0.012597344609923476
838,0.012615677519193636,0.012635744953187351
839,0.012654419325271761,0.012674357797947686
840,0.012693918441926426,0.012712057634608963
841,0.012732660248011424,0.012750670479322788
842,0.012771755090611016,0.012789071
843,0.012810497,0.012827683667266221
844,0.012848217693562224,0.012867453334241033
845,0.012886959499656165,0.012906066178952279
846,0.012926054,0.012944466522196479
847,0.012964796148322705,0.012983079366906175
848,0.013005569,0.013018705629095717
849,0.013044310795840744,0.013057318473892531
850,0.013083405638474353,0.013095718817237917
851,0.013122147444665985,0.013134331662033275
852,0.013159868241636072,0.013174101329126964
853,0.013198610047836663,0.013212714
854,0.013237704890443232,0.013251115
855,0.013276446696643851,0.013289727362072502
856,0.013315945813382947,0.013327427
857,0.013354688,0.013366040042850781
858,0.013393782462167953,0.01340444
859,0.013432524268375441,0.013443053230921402
860,0.013470245065359685,0.013482822897998462
861,0.013508986871576114,0.013521435742742054
862,0.013548081714126511,0.013559836
863,0.013586823520342961,0.013598448930823077
864,0.013623193063015047,0.013639619018401935
865,0.013661935,0.013678231863128672
866,0.013701029711605434,0.013716632206466371
867,0.013739771517752039,0.013755245051191765
868,0.013777492314674306,0.013795014718284093
869,0.013816234120829803,0.013833628
870,0.013855328963246882,0.013872027906359174
871,0.013894070769402475,0.013910640751081949
872,0.013933569886062161,0.013948340586382923
873,0.013972311692224612,0.013986953431059176
874,0.014011406534612667,0.014025354
875,0.014050148,0.014063967
876,0.014087869137711461,0.014103736
877,0.014126610943882852,0.014142349130801448
878,0.014165705786243842,0.014180749474132576
879,0.014204448,0.014219362318804711
880,0.014245220436641975,0.014254988583917926
881,0.014283962242910862,0.014293601
