code,MC1_seed=1,MC1_seed=2
64.0,-0.015578826751174621,-0.018306320276212845
65.0,-0.015542465494279793,-0.01826638847866721
66.0,-0.015498314348915515,-0.018230953740206866
67.0,-0.015461953092012934,-0.018191021942657013
68.0,-0.0154449905911837,-0.01812778744267236
69.0,-0.01540862933428179,-0.018087855645143695
70.0,-0.015364478188917693,-0.01805242090668315
71.0,-0.015328116932015004,-0.01801248910913337
72.0,-0.015275290354907788,-0.01799074507427154
73.0,-0.015238929098002639,-0.017950813276726
74.0,-0.01519477795263849,-0.01791537853826567
75.0,-0.015158416695735793,-0.017875446740715922
76.0,-0.015141454194906534,-0.01781221224073123
77.0,-0.01510509293800466,-0.017772280443202625
78.0,-0.015060941792640599,-0.017736845704742148
79.0,-0.015024580535737908,-0.017696913907192427
80.0,-0.014945601648479079,-0.01771786391164419
81.0,-0.014909240391643814,-0.017677932114115592
82.0,-0.014865089246279687,-0.01764249737565501
83.0,-0.014828727989376919,-0.017602565578105286
84.0,-0.014811765488547568,-0.01753933107812041
85.0,-0.014775404231645577,-0.017499399280591677
86.0,-0.014731253086281414,-0.017463964542131203
87.0,-0.014694891829378694,-0.017424032744581347
88.0,-0.014642065252271293,-0.01740228870972019
89.0,-0.014605703995366006,-0.01736235691217461
90.0,-0.014561552850001965,-0.017326922173714197
91.0,-0.01452519159309903,-0.017286990376164473
92.0,-0.014508229092269792,-0.0172237558761796
93.0,-0.01447186783536772,-0.017183824078650937
94.0,-0.01442771669000372,-0.01714838934019045
95.0,-0.01439135543310092,-0.017108457542640686
96.0,-0.01440996810900803,-0.017019169405652058
97.0,-0.014373606852113004,-0.01697923760810657
98.0,-0.01432945570674913,-0.016943802869646054
99.0,-0.014293094449846264,-0.01690387107209636
100.0,-0.014276131949017053,-0.016840636572111486
101.0,-0.014239770692115055,-0.01680070477458278
102.0,-0.014195619546751222,-0.016765270036122285
103.0,-0.014159258289848303,-0.016725338238572557
104.0,-0.014106431712741181,-0.0167035942037122
105.0,-0.014070070455835831,-0.016663662406166704
106.0,-0.014025919310472024,-0.01662822766770616
107.0,-0.013989558053569108,-0.0165882958701566
108.0,-0.013972595552739997,-0.016525061370171738
109.0,-0.013936234295837867,-0.016485129572643042
110.0,-0.013892083150474077,-0.01644969483418259
111.0,-0.013855721893571147,-0.016409763036632927
112.0,-0.013776743006309693,-0.016430713041081825
113.0,-0.013740381749474223,-0.016390781243553306
114.0,-0.013696230604110373,-0.016355346505092676
115.0,-0.013659869347207365,-0.016315414707543052
116.0,-0.01364290684637824,-0.016252180207557934
117.0,-0.013606545589475995,-0.016212248410029245
118.0,-0.01356239444411215,-0.01617681367156861
119.0,-0.013526033187209142,-0.016136881874018915
120.0,-0.013473206610101904,-0.016115137839159237
121.0,-0.01343684535319637,-0.016075206041613724
122.0,-0.013392694207832621,-0.01603977130315312
123.0,-0.013356332950929493,-0.015999839505603516
124.0,-0.013339370450100405,-0.015936605005618488
125.0,-0.013303009193198087,-0.015896673208089736
126.0,-0.013258858047834353,-0.015861238469629266
127.0,-0.013222496790931272,-0.015821306672079496
128.0,-0.013721845468223082,-0.015688521338085255
129.0,-0.013685484211327556,-0.015648589540539395
130.0,-0.013641333065963658,-0.015613154802078432
131.0,-0.013604971809060368,-0.015573223004528394
132.0,-0.013588009308231133,-0.01550998850454291
133.0,-0.013551648051328698,-0.015470056707013931
134.0,-0.013507496905964693,-0.015434621968552994
135.0,-0.013471135649061432,-0.015394690171003044
136.0,-0.013418309071954043,-0.015372946136143914
137.0,-0.013381947815048296,-0.015333014338598194
138.0,-0.013337796669684359,-0.015297579600137293
139.0,-0.01330143541278102,-0.015257647802587399
140.0,-0.013284472911951865,-0.015194413302601828
141.0,-0.013248111655049324,-0.015154481505072894
142.0,-0.013203960509685427,-0.015119046766611991
143.0,-0.013167599252782092,-0.01507911496906207
144.0,-0.013088620365518356,-0.01510006497350817
145.0,-0.013052259108682462,-0.015060133175979346
146.0,-0.013008107963318515,-0.01502469843751834
147.0,-0.01297174670641508,-0.014984766639968271
148.0,-0.012954784205585823,-0.014921532139982627
149.0,-0.01291842294868319,-0.014881600342453675
150.0,-0.012874271803319312,-0.014846165603992654
151.0,-0.012837910546415823,-0.014806233806442639
152.0,-0.012785083969308395,-0.014784489771584135
153.0,-0.012748722712402447,-0.014744557974038432
154.0,-0.012704571567038568,-0.014709123235577486
155.0,-0.01266821031013511,-0.01466919143802753
156.0,-0.012651247809305925,-0.014605956938041887
157.0,-0.012614886552403212,-0.014566025140512872
158.0,-0.012570735407039442,-0.01453059040205187
159.0,-0.012534374150135863,-0.014490658604501945
160.0,-0.01255298682604707,-0.01440137046751309
161.0,-0.01251662556915144,-0.01436143866996728
162.0,-0.012472474423787714,-0.014326003931506372
163.0,-0.01243611316688428,-0.014286072133956346
164.0,-0.012419150666055163,-0.014222837633970616
165.0,-0.012382789409152503,-0.014182905836441762
166.0,-0.012338638263788799,-0.01414747109798073
167.0,-0.012302277006885291,-0.014107539300430749
168.0,-0.012249450429778057,-0.014085795265573138
169.0,-0.012213089172872033,-0.014045863468027456
170.0,-0.012168938027508399,-0.014010428729566496
171.0,-0.012132576770604891,-0.013970496932016551
172.0,-0.012115614269775785,-0.013907262432030845
173.0,-0.012079253012873027,-0.013867330634502
174.0,-0.012035101867509487,-0.013831895896041004
175.0,-0.011998740610605907,-0.013791964098491177
176.0,-0.01191976172333958,-0.013812914102934495
177.0,-0.011883400466503435,-0.013772982305405657
178.0,-0.011839249321139797,-0.013737547566944657
179.0,-0.01180288806423616,-0.013697615769394666
180.0,-0.01178592556340706,-0.013634381269408743
181.0,-0.011749564306504158,-0.013594449471879821
182.0,-0.011705413161140557,-0.01355901473341874
183.0,-0.011669051904236883,-0.013519082935868752
184.0,-0.011616225327129548,-0.013497338901011836
185.0,-0.011579864070223406,-0.013457407103466037
186.0,-0.011535712924859822,-0.013421972365005037
187.0,-0.011499351667956122,-0.013382040567455098
188.0,-0.011482389167127028,-0.013318806067469244
189.0,-0.011446027910224097,-0.01327887426994037
190.0,-0.01140187676486058,-0.013243439531479287
191.0,-0.011365515507956874,-0.013203507733929407
192.0,-0.011183385406368037,-0.013228097924263882
193.0,-0.011147024149472096,-0.013188166126718174
194.0,-0.011102873004108609,-0.01315273138825731
195.0,-0.011066511747204867,-0.013112799590707418
196.0,-0.011049549246375828,-0.013049565090721667
197.0,-0.01101318798947284,-0.013009633293192832
198.0,-0.010969036844109402,-0.012974198554731869
199.0,-0.01093267558720557,-0.012934266757182082
200.0,-0.010879849010098407,-0.012912522722325927
201.0,-0.010843487753192098,-0.012872590924780375
202.0,-0.010799336607828672,-0.012837156186319395
203.0,-0.01076297535092486,-0.012797224388769603
204.0,-0.010746012850095875,-0.012733989888783843
205.0,-0.010709651593192829,-0.012694058091255121
206.0,-0.01066550044782951,-0.01265862335279413
207.0,-0.010629139190925674,-0.01261869155524437
208.0,-0.010550160303656386,-0.012639641559685121
209.0,-0.010513799046819924,-0.012599709762156453
210.0,-0.010469647901456493,-0.012564275023695465
211.0,-0.010433286644552517,-0.012524343226145575
212.0,-0.010416324143723558,-0.012461108726159591
213.0,-0.01037996288682034,-0.012421176928630876
214.0,-0.010335811741456943,-0.012385742190169729
215.0,-0.01029945048455298,-0.012345810392619916
216.0,-0.010246623907445771,-0.012324066357764448
217.0,-0.0102102626505392,-0.012284134560218856
218.0,-0.010166111505175927,-0.012248699821757808
219.0,-0.010129750248271846,-0.012208768024208014
220.0,-0.010112787747442911,-0.012145533524222062
221.0,-0.01007642649053966,-0.012105601726693341
222.0,-0.010032275345176379,-0.012070166988232267
223.0,-0.009995914088272398,-0.012030235190682529
224.0,-0.010014526764188448,-0.011940947053694204
225.0,-0.0099781655072923,-0.01190101525614859
226.0,-0.009934014361929078,-0.011865580517687487
227.0,-0.009897653105025122,-0.01182564872013776
228.0,-0.009880690604196208,-0.011762414220151788
229.0,-0.009844329347293016,-0.011722482422623016
230.0,-0.009800178201929865,-0.011687047684161973
231.0,-0.009763816945025844,-0.011647115886612176
232.0,-0.00971099036791877,-0.011625371851757552
233.0,-0.009674629111012243,-0.011585440054211985
234.0,-0.009630477965649132,-0.011550005315750995
235.0,-0.009594116708745125,-0.011510073518201259
236.0,-0.00957715420791624,-0.011446839018215249
237.0,-0.00954079295101298,-0.011406907220686638
238.0,-0.009496641805649889,-0.01137147248222555
239.0,-0.009460280548745821,-0.011331540684675807
240.0,-0.009381301661473912,-0.01135249068911388
241.0,-0.00934494040463724,-0.011312558891585205
242.0,-0.009300789259274175,-0.011277124153124034
243.0,-0.009264428002369988,-0.011237192355574317
244.0,-0.009247465501541107,-0.0111739578555882
245.0,-0.009211104244637718,-0.011134026058059365
246.0,-0.009166953099274587,-0.011098591319598252
247.0,-0.009130591842370417,-0.011058659522048441
248.0,-0.009077765265263268,-0.011036915487194496
249.0,-0.009041404008356568,-0.010996983689648913
250.0,-0.008997252862993518,-0.010961548951187797
251.0,-0.008960891606089288,-0.01092161715363807
252.0,-0.008943929105260474,-0.010858382653651943
253.0,-0.008907567848357053,-0.010818450856123228
254.0,-0.008863416702993954,-0.010783016117662147
255.0,-0.008827055446089737,-0.010743084320112332
256.0,-0.007682438724513243,-0.011441462043556998
257.0,-0.007646077467617288,-0.011401530246011544
258.0,-0.007601926322255215,-0.01136609550755057
259.0,-0.007565565065351453,-0.01132616371000103
260.0,-0.0075486025645231485,-0.011262929210015227
261.0,-0.007512241307620211,-0.011222997412486658
262.0,-0.007468090162258133,-0.011187562674025776
263.0,-0.007431728905354385,-0.01114763087647618
264.0,-0.007378902328248268,-0.0111258868416226
265.0,-0.007342541071341964,-0.011085955044077242
266.0,-0.007298389925980002,-0.011050520305616368
267.0,-0.0072620286690761905,-0.011010588508066861
268.0,-0.007245066168247914,-0.010947354008081084
269.0,-0.007208704911344967,-0.010907422210552577
270.0,-0.00716455376598295,-0.010871987472091702
271.0,-0.0071281925090791055,-0.01083205567454213
272.0,-0.0070492136218041086,-0.01085300567897849
273.0,-0.007012852364967717,-0.010813073881450027
274.0,-0.0069687012196056825,-0.010777639142989029
275.0,-0.006932339962701756,-0.010737707345439471
276.0,-0.00691537746187349,-0.01067447284545351
277.0,-0.006879016204970303,-0.010634541047924913
278.0,-0.006834865059608365,-0.010599106309463929
279.0,-0.006798503802704373,-0.010559174511914349
280.0,-0.0067456772255982435,-0.01053743047706145
281.0,-0.006709315968691766,-0.010497498679516076
282.0,-0.006665164823329807,-0.010462063941055083
283.0,-0.0066288035664258576,-0.010422132143505573
284.0,-0.006611841065597574,-0.010358897643519594
285.0,-0.006575479808694415,-0.010318965845991065
286.0,-0.0065313286633324336,-0.010283531107530112
287.0,-0.006494967406428461,-0.010243599309980592
288.0,-0.0065135800823506495,-0.010154311172992894
289.0,-0.006477218825454475,-0.010114379375447558
290.0,-0.006433067680092691,-0.010078944636986522
291.0,-0.006396706423188753,-0.010039012839436996
292.0,-0.006379743922360566,-0.009975778339450972
293.0,-0.00634338266545739,-0.00993584654192251
294.0,-0.006299231520095608,-0.009900411803461481
295.0,-0.006262870263191624,-0.009860480005912005
296.0,-0.006210043686085625,-0.00983873597105986
297.0,-0.006173682429179148,-0.009798804173514575
298.0,-0.006129531283817367,-0.009763369435053654
299.0,-0.006093170026913418,-0.009723437637504159
300.0,-0.006076207526085285,-0.009660203137518196
301.0,-0.006039846269182034,-0.009620271339989727
302.0,-0.005995695123820314,-0.009584836601528729
303.0,-0.005959333866916279,-0.009544904803979255
304.0,-0.005880354979638707,-0.009565854808412813
305.0,-0.005843993722802107,-0.009525923010884483
306.0,-0.005799842577440354,-0.009490488272423415
307.0,-0.00576348132053619,-0.009450556474873825
308.0,-0.00574651881970805,-0.009387321974887654
309.0,-0.005710157562804669,-0.009347390177359178
310.0,-0.005666006417442942,-0.009311955438898085
311.0,-0.005629645160538768,-0.009272023641348534
312.0,-0.005576818583432768,-0.009250279606497075
313.0,-0.005540457326526095,-0.009210347808951809
314.0,-0.005496306181164384,-0.009174913070490759
315.0,-0.005459944924260219,-0.009134981272941291
316.0,-0.005442982423432112,-0.009071746772955136
317.0,-0.005406621166528671,-0.009031814975426638
318.0,-0.005362470021167032,-0.008996380236965567
319.0,-0.005326108764262833,-0.008956448439416067
320.0,-0.0051439786626765825,-0.008981038629761615
321.0,-0.0051076174057801595,-0.00894110683221645
322.0,-0.005063466260418554,-0.008905672093755462
323.0,-0.005027105003514293,-0.008865740296206105
324.0,-0.00501014250268618,-0.008802505796220038
325.0,-0.004973781245782736,-0.008762573998691625
326.0,-0.004929630100421183,-0.008727139260230615
327.0,-0.004893268843516903,-0.008687207462681258
328.0,-0.004840442266410968,-0.008665463427830679
329.0,-0.0048040810095041865,-0.0086255316302855
330.0,-0.00475992986414268,-0.008590096891824512
331.0,-0.004723568607238354,-0.008550165094275202
332.0,-0.00470660610641035,-0.008486930594289118
333.0,-0.004670244849506784,-0.00844699879676086
334.0,-0.004626093704145315,-0.008411564058299898
335.0,-0.004589732447240987,-0.008371632260750503
336.0,-0.004510753559960409,-0.00839258226518148
337.0,-0.004474392303123521,-0.008352650467653228
338.0,-0.004430241157761995,-0.008317215729192222
339.0,-0.004393879900857564,-0.008277283931642756
340.0,-0.004376917400029463,-0.008214049431656604
341.0,-0.004340556143125807,-0.008174117634128147
342.0,-0.004296404997764321,-0.008138682895667106
343.0,-0.0042600437408598524,-0.008098751098117704
344.0,-0.004207217163753849,-0.008077007063267718
345.0,-0.0041708559068469086,-0.008037075265722561
346.0,-0.004126704761485439,-0.00800164052726153
347.0,-0.004090343504580934,-0.00796170872971217
348.0,-0.004073381003752943,-0.007898474229725975
349.0,-0.004037019746849227,-0.00785854243219762
350.0,-0.003992868601487824,-0.007823107693736595
351.0,-0.003956507344583275,-0.007783175896187215
352.0,-0.003975120020510338,-0.0076938877592000535
353.0,-0.003938758763613723,-0.007653955961654847
354.0,-0.003894607618252394,-0.007618521223193814
355.0,-0.0038582463613479213,-0.007578589425644437
356.0,-0.003841283860519973,-0.007515354925658201
357.0,-0.0038049226036162894,-0.007475423128129884
358.0,-0.0037607714582550064,-0.0074399883896688
359.0,-0.0037244102013505205,-0.007400056592119466
360.0,-0.0036715836242447,-0.007378312557270306
361.0,-0.003635222367337684,-0.007338380759725223
362.0,-0.003591071221976474,-0.007302946021264181
363.0,-0.0035547099650719595,-0.007263014223714916
364.0,-0.0035377474642440242,-0.0071997797237286455
365.0,-0.003501386207340273,-0.007159847926200388
366.0,-0.0034572350619790993,-0.007124413187739329
367.0,-0.0034208738050745258,-0.007084481390190076
368.0,-0.0033418949177913765,-0.007105431394618251
369.0,-0.0033055336609542586,-0.007065499597090063
370.0,-0.003261382515593044,-0.007030064858628965
371.0,-0.003225021258688343,-0.0069901330610795285
372.0,-0.0032080587578604226,-0.006926898561093158
373.0,-0.0031716975009565343,-0.006886966763564816
374.0,-0.003127546355595337,-0.006851532025103672
375.0,-0.003091185098690645,-0.006811600227554233
376.0,-0.0030383585215847993,-0.0067898561927058265
377.0,-0.003001997264677601,-0.0067499243951607045
378.0,-0.0029578461193164466,-0.006714489656699597
379.0,-0.002921484862411724,-0.006674557859150269
380.0,-0.0029045223615838164,-0.006611323359163853
381.0,-0.0028681611046798587,-0.0065713915616355855
382.0,-0.002824009959318757,-0.006535956823174431
383.0,-0.002787648702414004,-0.00649602502562517
384.0,-0.003286997379656171,-0.006363239691550287
385.0,-0.003250636122759082,-0.006323307894004794
386.0,-0.003206484977397732,-0.006287873155543355
387.0,-0.003170123720492822,-0.0062479413579937075
388.0,-0.003153161219664832,-0.006184706858006782
389.0,-0.0031167999627606975,-0.006144775060478183
390.0,-0.0030726488173993477,-0.006109340322016702
391.0,-0.0030362875604944455,-0.006069408524467083
392.0,-0.002983460983388384,-0.0060476644896192205
393.0,-0.0029470997264809283,-0.006007732692073824
394.0,-0.0029029485811196878,-0.0059722979536124135
395.0,-0.002866587324214698,-0.0059323661560628125
396.0,-0.002849624823386708,-0.005869131656075909
397.0,-0.002813263566482563,-0.0058291998585473575
398.0,-0.0027691124211212973,-0.005793765120085909
399.0,-0.0027327511642163205,-0.00575383332253634
400.0,-0.002653772276930831,-0.005774783326961682
401.0,-0.0026174110200932674,-0.005734851529433205
402.0,-0.0025732598747319636,-0.005699416790971691
403.0,-0.0025368986178268913,-0.005659484993422045
404.0,-0.002519936116998866,-0.005596250493434976
405.0,-0.002483574860094564,-0.005556318695906328
406.0,-0.002439423714733298,-0.005520883957444816
407.0,-0.002403062457828148,-0.005480952159895131
408.0,-0.0023502358807220985,-0.00545920812504791
409.0,-0.0023138746238144815,-0.005419276327502513
410.0,-0.0022697234784532245,-0.005383841589041044
411.0,-0.0022333622215481297,-0.005343909791491378
412.0,-0.002216399720720146,-0.005280675291504328
413.0,-0.002180038463815783,-0.005240743493975783
414.0,-0.002135887318454587,-0.005205308755514241
415.0,-0.002099526061549428,-0.005165376957964635
416.0,-0.0021181387374805388,-0.00507608882097726
417.0,-0.00208177748058324,-0.005036157023431782
418.0,-0.002037626335222172,-0.005000722284970253
419.0,-0.0020012650783170355,-0.004960790487420692
420.0,-0.0019843025774891384,-0.004897555987433617
421.0,-0.0019479413205847843,-0.0048576241899050045
422.0,-0.0019037901752237806,-0.004822189451443498
423.0,-0.0018674289183185887,-0.0047822576538939145
424.0,-0.0018146023412126781,-0.004760513619047509
425.0,-0.0017782410843050211,-0.004720581821502149
426.0,-0.0017340899389440261,-0.004685147083040669
427.0,-0.0016977286820388914,-0.004645215285491132
428.0,-0.001680766181211022,-0.004581980785504048
429.0,-0.0016444049243066333,-0.004542048987975493
430.0,-0.0016002537789456261,-0.004506614249514032
431.0,-0.0015638925220404654,-0.0044666824519644655
432.0,-0.0014849136347523592,-0.004487632456387055
433.0,-0.001448552377914596,-0.004447700658858628
434.0,-0.001404401232553575,-0.004412265920397056
435.0,-0.0013680399756482373,-0.004372334122847413
436.0,-0.0013510774748203697,-0.004309099622860165
437.0,-0.0013147162179158352,-0.004269167825331583
438.0,-0.0012705650725548696,-0.004233733086869949
439.0,-0.0012342038156495077,-0.004193801289320323
440.0,-0.0011813772385435642,-0.004172057254474641
441.0,-0.001145015981635784,-0.004132125456929267
442.0,-0.0011008648362747838,-0.004096690718467685
443.0,-0.0010645035793694618,-0.0040567589209181305
444.0,-0.0010475410785416184,-0.003993524420930868
445.0,-0.0010111798216370354,-0.003953592623402323
446.0,-0.0009670286762761011,-0.003918157884940755
447.0,-0.0009306674193707253,-0.0038782260873911796
448.0,-0.0007485373177840704,-0.0039028162777490355
449.0,-0.0007121760608864956,-0.0038628844802037435
450.0,-0.0006680249155256255,-0.0038274497417422164
451.0,-0.0006316636586202115,-0.003787517944192768
452.0,-0.000614701157792415,-0.0037242834442056012
453.0,-0.0005783399008877626,-0.003684351646677162
454.0,-0.0005341887555269358,-0.0036489169082156367
455.0,-0.0004978274986215045,-0.0036089851106661866
456.0,-0.0004450009215156616,-0.0035872410758212986
457.0,-0.00040863966460772706,-0.0035473092782760327
458.0,-0.00036448851924692806,-0.003511874539814573
459.0,-0.00032812726234146897,-0.003471942742265142
460.0,-0.0003111647615136742,-0.0034087082422780413
461.0,-0.00027480350460900096,-0.0033687764447496334
462.0,-0.00023065235924824533,-0.003333341706288134
463.0,-0.00019429110234277062,-0.00329340990873871
464.0,-0.00011531221505170323,-0.003314359913158751
465.0,-7.895095821364162e-05,-0.0032744281156304577
466.0,-3.4799812852849554e-05,-0.003238993377168854
467.0,1.5614440527673967e-06,-0.003199061579619345
468.0,1.8523944880556933e-05,-0.0031358270796320725
469.0,5.488520178538979e-05,-0.003095895282103604
470.0,9.903634714613849e-05,-0.0030604605436420473
471.0,0.00013539760405179013,-0.0030205287460924966
472.0,0.00018822418115768506,-0.002998784711248259
473.0,0.00022458543806578787,-0.0029588529137030174
474.0,0.00026873658342653657,-0.0029234181752414417
475.0,0.0003050978403321587,-0.002883486377692047
476.0,0.0003220603411599101,-0.0028202518777047433
477.0,0.0003584215980648054,-0.0027803200801763146
478.0,0.00040257274342549165,-0.002744885341714739
479.0,0.0004389340003311641,-0.002704953544165313
480.0,0.0004203213243951943,-0.002615665407178428
481.0,0.00045668258129297895,-0.0025757336096332052
482.0,0.0005008337266535594,-0.0025402988711715844
483.0,0.0005371949835592076,-0.0025003670736221378
484.0,0.0005541574843868947,-0.0024371325736348252
485.0,0.0005905187412917311,-0.0023972007761064555
486.0,0.000634669886652282,-0.0023617660376448746
487.0,0.0006710311435579354,-0.002321834240095383
488.0,0.0007238577206636395,-0.0023000902052519832
489.0,0.00076021897757181,-0.0022601584077068092
490.0,0.0008043701229323488,-0.002224723669245256
491.0,0.0008407313798380143,-0.002184791871695865
492.0,0.0008576938806656494,-0.0021215573717085438
493.0,0.0008940551375705742,-0.0020816255741802087
494.0,0.0009382062829310124,-0.0020461908357186313
495.0,0.0009745675398367369,-0.002006259038169268
496.0,0.0010535464271303908,-0.0020272090425865023
497.0,0.0010899076839686501,-0.0019872772450582697
498.0,0.0011340588293291803,-0.0019518425065966107
499.0,0.0011704200862349898,-0.0019119107090471675
500.0,0.00118738258706267,-0.0018486762090596381
501.0,0.0012237438439677076,-0.0018087444115312476
502.0,0.0012678949893281909,-0.0017733096730695851
503.0,0.0013042562462340385,-0.001733377875520142
504.0,0.0013570828233397947,-0.0017116338406773877
505.0,0.0013934440802481612,-0.0016717020431321582
506.0,0.0014375952256085872,-0.0016362673046705564
507.0,0.001473956482514487,-0.0015963355071211306
508.0,0.0014909189833420995,-0.0015331010071336828
509.0,0.0015272802402471822,-0.0014931692096052992
510.0,0.001571431385607596,-0.001457734471143642
511.0,0.0016077926425134906,-0.0014178026735942421
512.0,-0.0016480886090000906,0.0014710545038892665
513.0,-0.0016117273521084885,0.0015109863014365205
514.0,-0.0015675762067528503,0.001546421039900079
515.0,-0.001531214949851983,0.001586352837451399
516.0,-0.0015142524490273541,0.001649587337441782
517.0,-0.0014778911921272762,0.0016895191349720444
518.0,-0.00143374004677169,0.0017249538734356064
519.0,-0.0013973787898707863,0.0017648856709868866
520.0,-0.0013445522127708606,0.001786629705828378
521.0,-0.001308190955867478,0.001826561503375403
522.0,-0.00126403981051193,0.001861996241838998
523.0,-0.001227678553611035,0.001901928039390188
524.0,-0.0012107160527864147,0.0019651625393805796
525.0,-0.001174354795886257,0.0020050943369107656
526.0,-0.0011302036505307783,0.0020405290753743605
527.0,-0.0010938423936298174,0.002080460872925559
528.0,-0.0010148635063458433,0.0020595108685147728
529.0,-0.0009785022495123266,0.0020994426660448633
530.0,-0.0009343511041568012,0.0021348774045084964
531.0,-0.0008979898472557448,0.0021748092020598374
532.0,-0.0008810273464310864,0.002238043702050392
533.0,-0.000844666089530809,0.002277975499580665
534.0,-0.0008005149441753252,0.002313410238044343
535.0,-0.0007641536872742272,0.0023533420355956337
536.0,-0.0007113271101742771,0.0023750860704364277
537.0,-0.0006749658532706881,0.0024150178679834787
538.0,-0.0006308147079152251,0.00245045260644715
539.0,-0.0005944534510141444,0.0024903844039984007
540.0,-0.0005774909501895017,0.0025536189039889017
541.0,-0.0005411296932891704,0.0025935507015191414
542.0,-0.00049697854793373,0.0026289854399827884
543.0,-0.00046061729103263026,0.0026689172375340634
544.0,-0.00047922996696981267,0.0027582053745237797
545.0,-0.0004428687100766094,0.0027981371720708723
546.0,-0.0003987175647212921,0.0028335719105345263
547.0,-0.00036235630782021147,0.0028735037080857458
548.0,-0.00034539380699567974,0.002936738208076318
549.0,-0.00030903255009535197,0.0029766700056065576
550.0,-0.0002648814047400763,0.0030121047440702133
551.0,-0.00022852014783897312,0.0030520365416214328
552.0,-0.00017569357073918788,0.003073780576461403
553.0,-0.0001393323138355676,0.0031137123740084573
554.0,-9.518116848031277e-05,0.0031491471124720557
555.0,-5.881991157914018e-05,0.003189078910023225
556.0,-4.185741075465009e-05,0.003252313410013764
557.0,-5.496153854304964e-06,0.003292245207543969
558.0,3.8654991500877006e-05,0.0033276799460076143
559.0,7.50162484020895e-05,0.003367611743558773
560.0,0.00015399513568859977,0.0033466617391507553
561.0,0.0001903563925223558,0.003386593536680806
562.0,0.00023450753787760542,0.0034220282751445674
563.0,0.00027086879477885954,0.003461960072695827
564.0,0.00028783129560339647,0.003525194572686524
565.0,0.0003241925525038977,0.003565126370216786
566.0,0.00036834369785911265,0.0036005611086805164
567.0,0.0004047049547603928,0.0036404929062318
568.0,0.0004575315318602405,0.0036622369410710953
569.0,0.0004938927887640741,0.003702168738618077
570.0,0.0005380439341192266,0.003737603477081807
571.0,0.0005744051910205779,0.0037775352746330267
572.0,0.0005913676918450506,0.003840769774623762
573.0,0.0006277289487456091,0.003880701572153913
