code,MC1_seed=1,MC1_seed=2
20253,-0.008219972,-0.007498213
20254,-0.00821919,-0.007497547
20255,-0.008218595,-0.007497006
20256,-0.008221709,-0.007499227
20257,-0.008221115,-0.007498686
20258,-0.008220332,-0.00749802
20259,-0.008219738,-0.007497479
20260,-0.008218976,-0.007496854
20261,-0.008218381,-0.007496313
20262,-0.008217598,-0.007495647
20263,-0.008217004,-0.007495106
20264,-0.00821645,-0.007494238
20265,-0.008215855,-0.007493697
20266,-0.008215072,-0.007493031
20267,-0.008214478,-0.00749249
20268,-0.008213716,-0.007491865
20269,-0.008213121,-0.007491324
20270,-0.008212339,-0.007490658
20271,-0.008211744,-0.007490117
20272,-0.008211948,-0.007488542
20273,-0.008211354,-0.007488001
20274,-0.008210571,-0.007487335
20275,-0.008209977,-0.007486794
20276,-0.008209215,-0.007486169
20277,-0.00820862,-0.007485628
20278,-0.008207837,-0.007484962
20279,-0.008207243,-0.007484421
20280,-0.008206689,-0.007483553
20281,-0.008206094,-0.007483011
20282,-0.008205311,-0.007482346
20283,-0.008204717,-0.007481805
20284,-0.008203955,-0.00748118
20285,-0.00820336,-0.007480638
20286,-0.008202578,-0.007479973
20287,-0.008201983,-0.007479432
20288,-0.008195814,-0.007478169
20289,-0.00819522,-0.007477628
20290,-0.008194437,-0.007476962
20291,-0.008193843,-0.007476421
20292,-0.008193081,-0.007475796
20293,-0.008192486,-0.007475255
20294,-0.008191703,-0.007474589
20295,-0.008191109,-0.007474048
20296,-0.008190555,-0.00747318
20297,-0.00818996,-0.007472638
20298,-0.008189177,-0.007471973
20299,-0.008188583,-0.007471432
20300,-0.008187821,-0.007470807
20301,-0.008187226,-0.007470265
20302,-0.008186444,-0.0074696
20303,-0.008185849,-0.007469058
20304,-0.008186053,-0.007467484
20305,-0.008185459,-0.007466942
20306,-0.008184676,-0.007466277
20307,-0.008184082,-0.007465736
20308,-0.00818332,-0.007465111
20309,-0.008182725,-0.007464569
20310,-0.008181942,-0.007463904
20311,-0.008181348,-0.007463362
20312,-0.008180794,-0.007462494
20313,-0.008180199,-0.007461953
20314,-0.008179416,-0.007461288
20315,-0.008178822,-0.007460746
20316,-0.00817806,-0.007460121
20317,-0.008177465,-0.00745958
20318,-0.008176683,-0.007458914
20319,-0.008176088,-0.007458373
20320,-0.008179202,-0.007460594
20321,-0.008178608,-0.007460053
20322,-0.008177825,-0.007459387
20323,-0.008177231,-0.007458846
20324,-0.008176468,-0.007458221
20325,-0.008175874,-0.00745768
20326,-0.008175091,-0.007457014
20327,-0.008174497,-0.007456473
20328,-0.008173942,-0.007455605
20329,-0.008173348,-0.007455064
20330,-0.008172565,-0.007454398
20331,-0.008171971,-0.007453857
20332,-0.008171208,-0.007453232
20333,-0.008170614,-0.007452691
20334,-0.008169831,-0.007452025
20335,-0.008169237,-0.007451484
20336,-0.008169441,-0.007449909
20337,-0.008168847,-0.007449368
20338,-0.008168064,-0.007448702
20339,-0.00816747,-0.007448161
20340,-0.008166707,-0.007447536
20341,-0.008166113,-0.007446995
20342,-0.00816533,-0.007446329
20343,-0.008164736,-0.007445788
20344,-0.008164181,-0.00744492
20345,-0.008163587,-0.007444378
20346,-0.008162804,-0.007443713
20347,-0.00816221,-0.007443172
20348,-0.008161447,-0.007442547
20349,-0.008160853,-0.007442005
20350,-0.00816007,-0.00744134
20351,-0.008159476,-0.007440799
20352,-0.00816421,-0.007441102
20353,-0.008163615,-0.00744056
20354,-0.008162833,-0.007439895
20355,-0.008162238,-0.007439354
20356,-0.008161476,-0.007438729
20357,-0.008160881,-0.007438187
20358,-0.008160099,-0.007437522
20359,-0.008159504,-0.007436981
20360,-0.00815895,-0.007436112
20361,-0.008158355,-0.007435571
20362,-0.008157573,-0.007434906
20363,-0.008156978,-0.007434364
20364,-0.008156216,-0.007433739
20365,-0.008155622,-0.007433198
20366,-0.008154839,-0.007432533
20367,-0.008154244,-0.007431991
20368,-0.008154449,-0.007430416
20369,-0.008153854,-0.007429875
20370,-0.008153072,-0.00742921
20371,-0.008152477,-0.007428668
20372,-0.008151715,-0.007428043
20373,-0.00815112,-0.007427502
20374,-0.008150338,-0.007426837
20375,-0.008149743,-0.007426295
20376,-0.008149189,-0.007425427
20377,-0.008148594,-0.007424886
20378,-0.008147812,-0.00742422
20379,-0.008147217,-0.007423679
20380,-0.008146455,-0.007423054
20381,-0.008145861,-0.007422513
20382,-0.008145078,-0.007421847
20383,-0.008144483,-0.007421306
20384,-0.008147598,-0.007423527
20385,-0.008147003,-0.007422986
20386,-0.00814622,-0.00742232
20387,-0.008145626,-0.007421779
20388,-0.008144864,-0.007421154
20389,-0.008144269,-0.007420613
20390,-0.008143487,-0.007419947
20391,-0.008142892,-0.007419406
20392,-0.008142338,-0.007418538
20393,-0.008141743,-0.007417997
20394,-0.008140961,-0.007417331
20395,-0.008140366,-0.00741679
20396,-0.008139604,-0.007416165
20397,-0.008139009,-0.007415623
20398,-0.008138227,-0.007414958
20399,-0.008137632,-0.007414417
20400,-0.008137837,-0.007412842
20401,-0.008137242,-0.007412301
20402,-0.008136459,-0.007411635
20403,-0.008135865,-0.007411094
20404,-0.008135103,-0.007410469
20405,-0.008134508,-0.007409927
20406,-0.008133726,-0.007409262
20407,-0.008133131,-0.007408721
20408,-0.008132577,-0.007407853
20409,-0.008131982,-0.007407311
20410,-0.0081312,-0.007406646
20411,-0.008130605,-0.007406104
20412,-0.008129843,-0.007405479
20413,-0.008129248,-0.007404938
20414,-0.008128466,-0.007404273
20415,-0.008127871,-0.007403731
20416,-0.008121703,-0.007402469
20417,-0.008121108,-0.007401927
20418,-0.008120325,-0.007401262
20419,-0.008119731,-0.007400721
20420,-0.008118969,-0.007400096
20421,-0.008118374,-0.007399554
20422,-0.008117592,-0.007398889
20423,-0.008116997,-0.007398348
20424,-0.008116443,-0.007397479
20425,-0.008115848,-0.007396938
20426,-0.008115066,-0.007396273
20427,-0.008114471,-0.007395731
20428,-0.008113709,-0.007395106
20429,-0.008113114,-0.007394565
20430,-0.008112332,-0.0073939
20431,-0.008111737,-0.007393358
20432,-0.008111942,-0.007391783
20433,-0.008111347,-0.007391242
20434,-0.008110564,-0.007390577
20435,-0.00810997,-0.007390035
20436,-0.008109208,-0.00738941
20437,-0.008108613,-0.007388869
20438,-0.008107831,-0.007388204
20439,-0.008107236,-0.007387662
20440,-0.008106682,-0.007386794
20441,-0.008106087,-0.007386253
20442,-0.008105305,-0.007385587
20443,-0.00810471,-0.007385046
20444,-0.008103948,-0.007384421
20445,-0.008103353,-0.00738388
20446,-0.008102571,-0.007383214
20447,-0.008101976,-0.007382673
20448,-0.00810509,-0.007384894
20449,-0.008104496,-0.007384353
20450,-0.008103713,-0.007383687
20451,-0.008103119,-0.007383146
20452,-0.008102357,-0.007382521
20453,-0.008101762,-0.00738198
20454,-0.008100979,-0.007381314
20455,-0.008100385,-0.007380773
20456,-0.008099831,-0.007379905
20457,-0.008099236,-0.007379364
20458,-0.008098453,-0.007378698
20459,-0.008097859,-0.007378157
20460,-0.008097097,-0.007377532
20461,-0.008096502,-0.007376991
20462,-0.00809572,-0.007376325
20463,-0.008095125,-0.007375784
20464,-0.008095329,-0.007374209
20465,-0.008094735,-0.007373668
20466,-0.008093952,-0.007373002
20467,-0.008093358,-0.007372461
20468,-0.008092596,-0.007371836
20469,-0.008092001,-0.007371295
20470,-0.008091218,-0.007370629
20471,-0.008090624,-0.007370088
20472,-0.00809007,-0.00736922
20473,-0.008089475,-0.007368678
20474,-0.008088692,-0.007368013
20475,-0.008088098,-0.007367472
20476,-0.008087336,-0.007366847
20477,-0.008086741,-0.007366305
20478,-0.008085959,-0.00736564
20479,-0.008085364,-0.007365099
20480,-0.008096747,-0.007404933
20481,-0.008096153,-0.007404391
20482,-0.00809537,-0.007403726
20483,-0.008094776,-0.007403184
20484,-0.008094014,-0.007402559
20485,-0.008093419,-0.007402018
20486,-0.008092636,-0.007401353
20487,-0.008092042,-0.007400811
20488,-0.008091488,-0.007399943
20489,-0.008090893,-0.007399402
20490,-0.00809011,-0.007398736
20491,-0.008089516,-0.007398195
20492,-0.008088754,-0.00739757
20493,-0.008088159,-0.007397029
20494,-0.008087377,-0.007396363
20495,-0.008086782,-0.007395822
20496,-0.008086986,-0.007394247
20497,-0.008086392,-0.007393706
20498,-0.008085609,-0.00739304
20499,-0.008085015,-0.007392499
20500,-0.008084253,-0.007391874
20501,-0.008083658,-0.007391333
20502,-0.008082875,-0.007390667
20503,-0.008082281,-0.007390126
20504,-0.008081727,-0.007389258
20505,-0.008081132,-0.007388717
20506,-0.008080349,-0.007388051
20507,-0.008079755,-0.00738751
20508,-0.008078993,-0.007386885
20509,-0.008078398,-0.007386344
20510,-0.008077616,-0.007385678
20511,-0.008077021,-0.007385137
20512,-0.008080135,-0.007387358
20513,-0.008079541,-0.007386817
20514,-0.008078758,-0.007386151
20515,-0.008078164,-0.00738561
20516,-0.008077401,-0.007384985
20517,-0.008076807,-0.007384444
20518,-0.008076024,-0.007383778
20519,-0.00807543,-0.007383237
20520,-0.008074875,-0.007382369
20521,-0.008074281,-0.007381827
20522,-0.008073498,-0.007381162
20523,-0.008072904,-0.007380621
20524,-0.008072142,-0.007379996
20525,-0.008071547,-0.007379454
20526,-0.008070764,-0.007378789
20527,-0.00807017,-0.007378248
20528,-0.008070374,-0.007376673
20529,-0.00806978,-0.007376131
20530,-0.008068997,-0.007375466
20531,-0.008068403,-0.007374925
20532,-0.00806764,-0.0073743
20533,-0.008067046,-0.007373758
20534,-0.008066263,-0.007373093
20535,-0.008065669,-0.007372552
20536,-0.008065114,-0.007371683
20537,-0.00806452,-0.007371142
20538,-0.008063737,-0.007370477
20539,-0.008063143,-0.007369935
20540,-0.008062381,-0.00736931
20541,-0.008061786,-0.007368769
20542,-0.008061003,-0.007368104
20543,-0.008060409,-0.007367562
20544,-0.00805424,-0.0073663
20545,-0.008053646,-0.007365758
20546,-0.008052863,-0.007365093
20547,-0.008052269,-0.007364552
20548,-0.008051506,-0.007363927
20549,-0.008050912,-0.007363385
20550,-0.008050129,-0.00736272
20551,-0.008049535,-0.007362179
20552,-0.00804898,-0.00736131
20553,-0.008048386,-0.007360769
20554,-0.008047603,-0.007360104
20555,-0.008047009,-0.007359562
20556,-0.008046247,-0.007358937
20557,-0.008045652,-0.007358396
20558,-0.008044869,-0.007357731
20559,-0.008044275,-0.007357189
20560,-0.008044479,-0.007355614
20561,-0.008043885,-0.007355073
20562,-0.008043102,-0.007354408
20563,-0.008042508,-0.007353866
20564,-0.008041745,-0.007353241
20565,-0.008041151,-0.0073527
20566,-0.008040368,-0.007352035
20567,-0.008039774,-0.007351493
20568,-0.008039219,-0.007350625
20569,-0.008038625,-0.007350084
20570,-0.008037842,-0.007349418
20571,-0.008037248,-0.007348877
20572,-0.008036486,-0.007348252
20573,-0.008035891,-0.007347711
20574,-0.008035108,-0.007347045
20575,-0.008034514,-0.007346504
20576,-0.008037628,-0.007348725
20577,-0.008037034,-0.007348184
20578,-0.008036251,-0.007347518
20579,-0.008035657,-0.007346977
20580,-0.008034894,-0.007346352
20581,-0.0080343,-0.007345811
20582,-0.008033517,-0.007345145
20583,-0.008032923,-0.007344604
20584,-0.008032368,-0.007343736
20585,-0.008031774,-0.007343194
20586,-0.008030991,-0.007342529
20587,-0.008030397,-0.007341988
20588,-0.008029634,-0.007341363
20589,-0.00802904,-0.007340821
20590,-0.008028257,-0.007340156
20591,-0.008027663,-0.007339615
20592,-0.008027867,-0.00733804
20593,-0.008027273,-0.007337498
20594,-0.00802649,-0.007336833
20595,-0.008025896,-0.007336292
20596,-0.008025133,-0.007335667
20597,-0.008024539,-0.007335125
20598,-0.008023756,-0.00733446
20599,-0.008023162,-0.007333919
20600,-0.008022607,-0.00733305
20601,-0.008022013,-0.007332509
20602,-0.00802123,-0.007331844
20603,-0.008020636,-0.007331302
20604,-0.008019873,-0.007330677
20605,-0.008019279,-0.007330136
20606,-0.008018496,-0.007329471
20607,-0.008017902,-0.007328929
20608,-0.008022636,-0.007329232
20609,-0.008022041,-0.007328691
20610,-0.008021259,-0.007328026
20611,-0.008020664,-0.007327484
20612,-0.008019902,-0.007326859
20613,-0.008019307,-0.007326318
20614,-0.008018525,-0.007325653
20615,-0.00801793,-0.007325111
20616,-0.008017376,-0.007324243
20617,-0.008016781,-0.007323702
20618,-0.008015999,-0.007323036
20619,-0.008015404,-0.007322495
20620,-0.008014642,-0.00732187
20621,-0.008014047,-0.007321329
20622,-0.008013265,-0.007320663
20623,-0.00801267,-0.007320122
20624,-0.008012875,-0.007318547
20625,-0.00801228,-0.007318006
20626,-0.008011498,-0.00731734
20627,-0.008010903,-0.007316799
20628,-0.008010141,-0.007316174
20629,-0.008009546,-0.007315633
20630,-0.008008764,-0.007314967
20631,-0.008008169,-0.007314426
20632,-0.008007615,-0.007313558
20633,-0.00800702,-0.007313017
20634,-0.008006238,-0.007312351
20635,-0.008005643,-0.00731181
20636,-0.008004881,-0.007311185
20637,-0.008004286,-0.007310644
20638,-0.008003504,-0.007309978
20639,-0.008002909,-0.007309437
20640,-0.008006023,-0.007311658
20641,-0.008005429,-0.007311117
20642,-0.008004646,-0.007310451
20643,-0.008004052,-0.00730991
20644,-0.00800329,-0.007309285
20645,-0.008002695,-0.007308744
20646,-0.008001912,-0.007308078
20647,-0.008001318,-0.007307537
20648,-0.008000764,-0.007306669
20649,-0.008000169,-0.007306127
20650,-0.007999386,-0.007305462
20651,-0.007998792,-0.007304921
20652,-0.00799803,-0.007304296
20653,-0.007997435,-0.007303754
20654,-0.007996653,-0.007303089
20655,-0.007996058,-0.007302547
20656,-0.007996262,-0.007300973
20657,-0.007995668,-0.007300431
20658,-0.007994885,-0.007299766
20659,-0.007994291,-0.007299225
20660,-0.007993529,-0.0072986
20661,-0.007992934,-0.007298058
20662,-0.007992151,-0.007297393
20663,-0.007991557,-0.007296851
20664,-0.007991003,-0.007295983
20665,-0.007990408,-0.007295442
20666,-0.007989625,-0.007294777
20667,-0.007989031,-0.007294235
20668,-0.007988269,-0.00729361
20669,-0.007987674,-0.007293069
20670,-0.007986892,-0.007292403
20671,-0.007986297,-0.007291862
20672,-0.007980128,-0.0072906
20673,-0.007979534,-0.007290058
20674,-0.007978751,-0.007289393
20675,-0.007978157,-0.007288852
20676,-0.007977395,-0.007288226
20677,-0.0079768,-0.007287685
20678,-0.007976017,-0.00728702
20679,-0.007975423,-0.007286478
20680,-0.007974869,-0.00728561
20681,-0.007974274,-0.007285069
20682,-0.007973491,-0.007284404
20683,-0.007972897,-0.007283862
20684,-0.007972135,-0.007283237
20685,-0.00797154,-0.007282696
20686,-0.007970758,-0.00728203
20687,-0.007970163,-0.007281489
20688,-0.007970367,-0.007279914
20689,-0.007969773,-0.007279373
20690,-0.00796899,-0.007278708
20691,-0.007968396,-0.007278166
20692,-0.007967634,-0.007277541
20693,-0.007967039,-0.007277
20694,-0.007966256,-0.007276334
20695,-0.007965662,-0.007275793
20696,-0.007965108,-0.007274925
20697,-0.007964513,-0.007274384
20698,-0.00796373,-0.007273718
20699,-0.007963136,-0.007273177
20700,-0.007962374,-0.007272552
20701,-0.007961779,-0.007272011
20702,-0.007960997,-0.007271345
20703,-0.007960402,-0.007270804
20704,-0.007963516,-0.007273025
20705,-0.007962922,-0.007272484
20706,-0.007962139,-0.007271818
20707,-0.007961545,-0.007271277
20708,-0.007960782,-0.007270652
20709,-0.007960188,-0.007270111
20710,-0.007959405,-0.007269445
20711,-0.007958811,-0.007268904
20712,-0.007958256,-0.007268036
20713,-0.007957662,-0.007267494
20714,-0.007956879,-0.007266829
20715,-0.007956285,-0.007266288
20716,-0.007955523,-0.007265663
20717,-0.007954928,-0.007265121
20718,-0.007954145,-0.007264456
20719,-0.007953551,-0.007263915
20720,-0.007953755,-0.00726234
20721,-0.007953161,-0.007261798
20722,-0.007952378,-0.007261133
20723,-0.007951784,-0.007260592
20724,-0.007951021,-0.007259967
20725,-0.007950427,-0.007259425
20726,-0.007949644,-0.00725876
20727,-0.00794905,-0.007258219
20728,-0.007948495,-0.00725735
20729,-0.007947901,-0.007256809
20730,-0.007947118,-0.007256144
20731,-0.007946524,-0.007255602
20732,-0.007945762,-0.007254977
20733,-0.007945167,-0.007254436
20734,-0.007944384,-0.007253771
20735,-0.00794379,-0.007253229
20736,-0.007936524,-0.007244086
20737,-0.00793593,-0.007243544
20738,-0.007935147,-0.007242879
20739,-0.007934552,-0.007242338
20740,-0.00793379,-0.007241713
20741,-0.007933196,-0.007241171
20742,-0.007932413,-0.007240506
20743,-0.007931819,-0.007239965
20744,-0.007931264,-0.007239096
20745,-0.00793067,-0.007238555
20746,-0.007929887,-0.00723789
20747,-0.007929293,-0.007237348
20748,-0.00792853,-0.007236723
20749,-0.007927936,-0.007236182
20750,-0.007927153,-0.007235517
20751,-0.007926559,-0.007234975
20752,-0.007926763,-0.0072334
20753,-0.007926169,-0.007232859
20754,-0.007925386,-0.007232194
20755,-0.007924791,-0.007231652
20756,-0.007924029,-0.007231027
20757,-0.007923435,-0.007230486
20758,-0.007922652,-0.007229821
20759,-0.007922058,-0.007229279
20760,-0.007921503,-0.007228411
20761,-0.007920909,-0.00722787
20762,-0.007920126,-0.007227204
20763,-0.007919532,-0.007226663
20764,-0.007918769,-0.007226038
20765,-0.007918175,-0.007225497
20766,-0.007917392,-0.007224831
20767,-0.007916798,-0.00722429
20768,-0.007919912,-0.007226511
20769,-0.007919317,-0.00722597
20770,-0.007918535,-0.007225304
20771,-0.00791794,-0.007224763
20772,-0.007917178,-0.007224138
20773,-0.007916583,-0.007223597
20774,-0.007915801,-0.007222931
20775,-0.007915206,-0.00722239
20776,-0.007914652,-0.007221522
20777,-0.007914057,-0.007220981
20778,-0.007913275,-0.007220315
20779,-0.00791268,-0.007219774
20780,-0.007911918,-0.007219149
20781,-0.007911324,-0.007218608
20782,-0.007910541,-0.007217942
20783,-0.007909947,-0.007217401
20784,-0.007910151,-0.007215826
20785,-0.007909556,-0.007215285
20786,-0.007908774,-0.007214619
20787,-0.007908179,-0.007214078
20788,-0.007907417,-0.007213453
20789,-0.007906822,-0.007212912
20790,-0.00790604,-0.007212246
20791,-0.007905445,-0.007211705
20792,-0.007904891,-0.007210837
20793,-0.007904296,-0.007210295
20794,-0.007903514,-0.00720963
20795,-0.007902919,-0.007209089
20796,-0.007902157,-0.007208464
20797,-0.007901563,-0.007207922
20798,-0.00790078,-0.007207257
20799,-0.007900186,-0.007206715
20800,-0.007894017,-0.007205453
20801,-0.007893422,-0.007204912
20802,-0.00789264,-0.007204246
20803,-0.007892045,-0.007203705
20804,-0.007891283,-0.00720308
20805,-0.007890689,-0.007202538
20806,-0.007889906,-0.007201873
20807,-0.007889311,-0.007201332
20808,-0.007888757,-0.007200464
20809,-0.007888163,-0.007199922
20810,-0.00788738,-0.007199257
20811,-0.007886785,-0.007198715
20812,-0.007886023,-0.00719809
20813,-0.007885429,-0.007197549
20814,-0.007884646,-0.007196884
20815,-0.007884052,-0.007196342
20816,-0.007884256,-0.007194768
20817,-0.007883661,-0.007194226
20818,-0.007882879,-0.007193561
20819,-0.007882284,-0.007193019
20820,-0.007881522,-0.007192394
20821,-0.007880928,-0.007191853
20822,-0.007880145,-0.007191188
20823,-0.00787955,-0.007190646
20824,-0.007878996,-0.007189778
20825,-0.007878402,-0.007189237
20826,-0.007877619,-0.007188572
20827,-0.007877024,-0.00718803
20828,-0.007876262,-0.007187405
20829,-0.007875668,-0.007186864
20830,-0.007874885,-0.007186198
20831,-0.007874291,-0.007185657
20832,-0.007877405,-0.007187878
20833,-0.00787681,-0.007187337
20834,-0.007876028,-0.007186671
20835,-0.007875433,-0.00718613
20836,-0.007874671,-0.007185505
20837,-0.007874076,-0.007184964
20838,-0.007873294,-0.007184298
20839,-0.007872699,-0.007183757
20840,-0.007872145,-0.007182889
20841,-0.00787155,-0.007182348
20842,-0.007870768,-0.007181682
20843,-0.007870173,-0.007181141
20844,-0.007869411,-0.007180516
20845,-0.007868816,-0.007179975
20846,-0.007868034,-0.007179309
20847,-0.007867439,-0.007178768
20848,-0.007867644,-0.007177193
20849,-0.007867049,-0.007176652
20850,-0.007866267,-0.007175986
20851,-0.007865672,-0.007175445
20852,-0.00786491,-0.00717482
20853,-0.007864315,-0.007174279
20854,-0.007863533,-0.007173613
20855,-0.007862938,-0.007173072
20856,-0.007862384,-0.007172204
20857,-0.007861789,-0.007171662
20858,-0.007861007,-0.007170997
20859,-0.007860412,-0.007170456
20860,-0.00785965,-0.007169831
20861,-0.007859055,-0.007169289
20862,-0.007858273,-0.007168624
20863,-0.007857678,-0.007168083
20864,-0.007862412,-0.007168386
20865,-0.007861818,-0.007167844
20866,-0.007861035,-0.007167179
20867,-0.007860441,-0.007166638
20868,-0.007859678,-0.007166013
20869,-0.007859084,-0.007165471
20870,-0.007858301,-0.007164806
20871,-0.007857707,-0.007164265
20872,-0.007857152,-0.007163396
20873,-0.007856558,-0.007162855
20874,-0.007855775,-0.00716219
20875,-0.007855181,-0.007161648
20876,-0.007854418,-0.007161023
20877,-0.007853824,-0.007160482
20878,-0.007853041,-0.007159817
20879,-0.007852447,-0.007159275
20880,-0.007852651,-0.0071577
20881,-0.007852057,-0.007157159
20882,-0.007851274,-0.007156494
20883,-0.00785068,-0.007155952
20884,-0.007849917,-0.007155327
20885,-0.007849323,-0.007154786
20886,-0.00784854,-0.007154121
20887,-0.007847946,-0.007153579
20888,-0.007847391,-0.007152711
20889,-0.007846797,-0.00715217
20890,-0.007846014,-0.007151504
20891,-0.00784542,-0.007150963
20892,-0.007844657,-0.007150338
20893,-0.007844063,-0.007149797
20894,-0.00784328,-0.007149131
20895,-0.007842686,-0.00714859
20896,-0.0078458,-0.007150811
20897,-0.007845206,-0.00715027
20898,-0.007844423,-0.007149604
20899,-0.007843828,-0.007149063
20900,-0.007843066,-0.007148438
20901,-0.007842472,-0.007147897
20902,-0.007841689,-0.007147231
20903,-0.007841095,-0.00714669
20904,-0.00784054,-0.007145822
20905,-0.007839946,-0.00714528
20906,-0.007839163,-0.007144615
20907,-0.007838569,-0.007144074
20908,-0.007837806,-0.007143449
20909,-0.007837212,-0.007142907
20910,-0.007836429,-0.007142242
20911,-0.007835835,-0.007141701
20912,-0.007836039,-0.007140126
20913,-0.007835445,-0.007139584
20914,-0.007834662,-0.007138919
20915,-0.007834067,-0.007138378
20916,-0.007833305,-0.007137753
20917,-0.007832711,-0.007137211
20918,-0.007831928,-0.007136546
20919,-0.007831334,-0.007136005
20920,-0.007830779,-0.007135137
20921,-0.007830185,-0.007134595
20922,-0.007829402,-0.00713393
20923,-0.007828808,-0.007133388
20924,-0.007828045,-0.007132763
20925,-0.007827451,-0.007132222
20926,-0.007826668,-0.007131557
20927,-0.007826074,-0.007131015
20928,-0.007819905,-0.007129753
20929,-0.007819311,-0.007129211
20930,-0.007818528,-0.007128546
20931,-0.007817933,-0.007128005
20932,-0.007817171,-0.00712738
20933,-0.007816577,-0.007126838
20934,-0.007815794,-0.007126173
20935,-0.0078152,-0.007125632
20936,-0.007814645,-0.007124763
20937,-0.007814051,-0.007124222
20938,-0.007813268,-0.007123557
20939,-0.007812674,-0.007123015
20940,-0.007811911,-0.00712239
20941,-0.007811317,-0.007121849
20942,-0.007810534,-0.007121184
20943,-0.00780994,-0.007120642
20944,-0.007810144,-0.007119067
20945,-0.00780955,-0.007118526
20946,-0.007808767,-0.007117861
20947,-0.007808172,-0.007117319
20948,-0.00780741,-0.007116694
20949,-0.007806816,-0.007116153
20950,-0.007806033,-0.007115488
20951,-0.007805439,-0.007114946
20952,-0.007804884,-0.007114078
20953,-0.00780429,-0.007113537
20954,-0.007803507,-0.007112871
20955,-0.007802913,-0.00711233
20956,-0.00780215,-0.007111705
20957,-0.007801556,-0.007111164
20958,-0.007800773,-0.007110498
20959,-0.007800179,-0.007109957
20960,-0.007803293,-0.007112178
20961,-0.007802698,-0.007111637
20962,-0.007801916,-0.007110971
20963,-0.007801321,-0.00711043
20964,-0.007800559,-0.007109805
20965,-0.007799965,-0.007109264
20966,-0.007799182,-0.007108598
20967,-0.007798587,-0.007108057
20968,-0.007798033,-0.007107189
20969,-0.007797439,-0.007106648
20970,-0.007796656,-0.007105982
20971,-0.007796061,-0.007105441
20972,-0.007795299,-0.007104816
20973,-0.007794705,-0.007104275
20974,-0.007793922,-0.007103609
20975,-0.007793328,-0.007103068
20976,-0.007793532,-0.007101493
20977,-0.007792937,-0.007100952
20978,-0.007792155,-0.007100286
20979,-0.00779156,-0.007099745
20980,-0.007790798,-0.00709912
20981,-0.007790204,-0.007098579
20982,-0.007789421,-0.007097913
20983,-0.007788826,-0.007097372
20984,-0.007788272,-0.007096504
20985,-0.007787678,-0.007095962
20986,-0.007786895,-0.007095297
20987,-0.0077863,-0.007094756
20988,-0.007785538,-0.007094131
20989,-0.007784944,-0.007093589
20990,-0.007784161,-0.007092924
20991,-0.007783567,-0.007092383
20992,-0.007784956,-0.007072788
20993,-0.007784361,-0.007072246
20994,-0.007783579,-0.007071581
20995,-0.007782984,-0.00707104
20996,-0.007782222,-0.007070415
20997,-0.007781627,-0.007069873
20998,-0.007780845,-0.007069208
20999,-0.00778025,-0.007068667
21000,-0.007779696,-0.007067798
21001,-0.007779101,-0.007067257
21002,-0.007778319,-0.007066592
21003,-0.007777724,-0.00706605
21004,-0.007776962,-0.007065425
21005,-0.007776367,-0.007064884
21006,-0.007775585,-0.007064219
21007,-0.00777499,-0.007063677
21008,-0.007775195,-0.007062102
21009,-0.0077746,-0.007061561
21010,-0.007773818,-0.007060896
21011,-0.007773223,-0.007060354
21012,-0.007772461,-0.007059729
21013,-0.007771866,-0.007059188
21014,-0.007771084,-0.007058523
21015,-0.007770489,-0.007057981
21016,-0.007769935,-0.007057113
21017,-0.00776934,-0.007056572
21018,-0.007768558,-0.007055906
21019,-0.007767963,-0.007055365
21020,-0.007767201,-0.00705474
21021,-0.007766606,-0.007054199
21022,-0.007765824,-0.007053533
21023,-0.007765229,-0.007052992
21024,-0.007768343,-0.007055213
21025,-0.007767749,-0.007054672
21026,-0.007766966,-0.007054006
21027,-0.007766372,-0.007053465
21028,-0.00776561,-0.00705284
21029,-0.007765015,-0.007052299
21030,-0.007764233,-0.007051633
21031,-0.007763638,-0.007051092
21032,-0.007763084,-0.007050224
21033,-0.007762489,-0.007049682
21034,-0.007761707,-0.007049017
21035,-0.007761112,-0.007048476
21036,-0.00776035,-0.007047851
21037,-0.007759755,-0.007047309
21038,-0.007758973,-0.007046644
21039,-0.007758378,-0.007046103
21040,-0.007758583,-0.007044528
21041,-0.007757988,-0.007043986
21042,-0.007757205,-0.007043321
21043,-0.007756611,-0.00704278
21044,-0.007755849,-0.007042155
21045,-0.007755254,-0.007041613
21046,-0.007754472,-0.007040948
21047,-0.007753877,-0.007040407
21048,-0.007753323,-0.007039538
21049,-0.007752728,-0.007038997
21050,-0.007751946,-0.007038332
21051,-0.007751351,-0.00703779
21052,-0.007750589,-0.007037165
21053,-0.007749994,-0.007036624
21054,-0.007749212,-0.007035959
21055,-0.007748617,-0.007035417
21056,-0.007742449,-0.007034155
21057,-0.007741854,-0.007033613
21058,-0.007741071,-0.007032948
21059,-0.007740477,-0.007032407
21060,-0.007739715,-0.007031782
21061,-0.00773912,-0.00703124
21062,-0.007738338,-0.007030575
21063,-0.007737743,-0.007030034
21064,-0.007737189,-0.007029165
21065,-0.007736594,-0.007028624
21066,-0.007735812,-0.007027959
21067,-0.007735217,-0.007027417
21068,-0.007734455,-0.007026792
21069,-0.00773386,-0.007026251
21070,-0.007733078,-0.007025586
21071,-0.007732483,-0.007025044
21072,-0.007732688,-0.007023469
21073,-0.007732093,-0.007022928
21074,-0.00773131,-0.007022263
