code,MC1_seed=1,MC1_seed=2
20464,-0.007812392,-0.009291277
20465,-0.00781173,-0.009290549
20466,-0.007811022,-0.009289992
20467,-0.00781036,-0.009289264
20468,-0.007809714,-0.00928837
20469,-0.007809052,-0.009287642
20470,-0.007808343,-0.009287085
20471,-0.007807682,-0.009286357
20472,-0.00780688,-0.009285479
20473,-0.007806219,-0.009284751
20474,-0.00780551,-0.009284194
20475,-0.007804848,-0.009283466
20476,-0.007804202,-0.009282572
20477,-0.00780354,-0.009281844
20478,-0.007802831,-0.009281287
20479,-0.00780217,-0.00928056
20480,-0.008576484,-0.009240782
20481,-0.008575822,-0.009240054
20482,-0.008575113,-0.009239497
20483,-0.008574452,-0.009238769
20484,-0.008573806,-0.009237875
20485,-0.008573144,-0.009237147
20486,-0.008572435,-0.00923659
20487,-0.008571774,-0.009235862
20488,-0.008570972,-0.009234984
20489,-0.00857031,-0.009234256
20490,-0.008569602,-0.009233699
20491,-0.00856894,-0.009232971
20492,-0.008568294,-0.009232077
20493,-0.008567632,-0.009231349
20494,-0.008566923,-0.009230792
20495,-0.008566262,-0.009230065
20496,-0.008566649,-0.00923053
20497,-0.008565988,-0.009229802
20498,-0.008565279,-0.009229245
20499,-0.008564618,-0.009228518
20500,-0.008563971,-0.009227623
20501,-0.00856331,-0.009226895
20502,-0.008562601,-0.009226338
20503,-0.00856194,-0.009225611
20504,-0.008561137,-0.009224732
20505,-0.008560476,-0.009224004
20506,-0.008559767,-0.009223447
20507,-0.008559106,-0.00922272
20508,-0.008558459,-0.009221825
20509,-0.008557798,-0.009221098
20510,-0.008557089,-0.009220541
20511,-0.008556428,-0.009219813
20512,-0.008554669,-0.009222707
20513,-0.008554008,-0.009221979
20514,-0.008553299,-0.009221422
20515,-0.008552638,-0.009220694
20516,-0.008551991,-0.0092198
20517,-0.00855133,-0.009219072
20518,-0.008550621,-0.009218515
20519,-0.00854996,-0.009217787
20520,-0.008549157,-0.009216909
20521,-0.008548496,-0.009216181
20522,-0.008547787,-0.009215624
20523,-0.008547126,-0.009214896
20524,-0.008546479,-0.009214002
20525,-0.008545818,-0.009213274
20526,-0.008545109,-0.009212717
20527,-0.008544448,-0.00921199
20528,-0.008544835,-0.009212455
20529,-0.008544174,-0.009211727
20530,-0.008543465,-0.00921117
20531,-0.008542803,-0.009210443
20532,-0.008542157,-0.009209548
20533,-0.008541495,-0.00920882
20534,-0.008540786,-0.009208263
20535,-0.008540125,-0.009207536
20536,-0.008539323,-0.009206657
20537,-0.008538662,-0.009205929
20538,-0.008537953,-0.009205372
20539,-0.008537291,-0.009204645
20540,-0.008536645,-0.00920375
20541,-0.008535983,-0.009203023
20542,-0.008535275,-0.009202466
20543,-0.008534613,-0.009201738
20544,-0.008535058,-0.009198414
20545,-0.008534396,-0.009197686
20546,-0.008533688,-0.009197129
20547,-0.008533026,-0.009196402
20548,-0.00853238,-0.009195507
20549,-0.008531718,-0.00919478
20550,-0.008531009,-0.009194222
20551,-0.008530348,-0.009193495
20552,-0.008529546,-0.009192616
20553,-0.008528885,-0.009191889
20554,-0.008528176,-0.009191332
20555,-0.008527514,-0.009190604
20556,-0.008526868,-0.009189709
20557,-0.008526206,-0.009188982
20558,-0.008525497,-0.009188425
20559,-0.008524836,-0.009187697
20560,-0.008525223,-0.009188162
20561,-0.008524562,-0.009187435
20562,-0.008523853,-0.009186878
20563,-0.008523192,-0.00918615
20564,-0.008522545,-0.009185256
20565,-0.008521884,-0.009184528
20566,-0.008521175,-0.009183971
20567,-0.008520514,-0.009183243
20568,-0.008519711,-0.009182365
20569,-0.00851905,-0.009181637
20570,-0.008518341,-0.00918108
20571,-0.00851768,-0.009180352
20572,-0.008517033,-0.009179458
20573,-0.008516372,-0.00917873
20574,-0.008515663,-0.009178173
20575,-0.008515002,-0.009177445
20576,-0.008513243,-0.009180339
20577,-0.008512582,-0.009179611
20578,-0.008511873,-0.009179054
20579,-0.008511212,-0.009178327
20580,-0.008510565,-0.009177432
20581,-0.008509904,-0.009176705
20582,-0.008509195,-0.009176147
20583,-0.008508534,-0.00917542
20584,-0.008507731,-0.009174541
20585,-0.00850707,-0.009173814
20586,-0.008506361,-0.009173257
20587,-0.0085057,-0.009172529
20588,-0.008505053,-0.009171634
20589,-0.008504392,-0.009170907
20590,-0.008503683,-0.00917035
20591,-0.008503022,-0.009169622
20592,-0.008503409,-0.009170087
20593,-0.008502748,-0.00916936
20594,-0.008502039,-0.009168803
20595,-0.008501377,-0.009168075
20596,-0.008500731,-0.00916718
20597,-0.008500069,-0.009166453
20598,-0.008499361,-0.009165896
20599,-0.008498699,-0.009165168
20600,-0.008497897,-0.00916429
20601,-0.008497236,-0.009163562
20602,-0.008496527,-0.009163005
20603,-0.008495865,-0.009162277
20604,-0.008495219,-0.009161383
20605,-0.008494558,-0.009160655
20606,-0.008493849,-0.009160098
20607,-0.008493187,-0.00915937
20608,-0.008493056,-0.009159507
20609,-0.008492395,-0.009158779
20610,-0.008491686,-0.009158222
20611,-0.008491025,-0.009157494
20612,-0.008490378,-0.0091566
20613,-0.008489717,-0.009155872
20614,-0.008489008,-0.009155315
20615,-0.008488346,-0.009154587
20616,-0.008487544,-0.009153709
20617,-0.008486883,-0.009152981
20618,-0.008486174,-0.009152424
20619,-0.008485513,-0.009151697
20620,-0.008484866,-0.009150802
20621,-0.008484205,-0.009150074
20622,-0.008483496,-0.009149517
20623,-0.008482834,-0.00914879
20624,-0.008483222,-0.009149255
20625,-0.00848256,-0.009148527
20626,-0.008481851,-0.00914797
20627,-0.00848119,-0.009147243
20628,-0.008480544,-0.009146348
20629,-0.008479882,-0.009145621
20630,-0.008479173,-0.009145063
20631,-0.008478512,-0.009144336
20632,-0.00847771,-0.009143457
20633,-0.008477048,-0.00914273
20634,-0.00847634,-0.009142173
20635,-0.008475678,-0.009141445
20636,-0.008475032,-0.00914055
20637,-0.00847437,-0.009139823
20638,-0.008473661,-0.009139266
20639,-0.008473,-0.009138538
20640,-0.008471242,-0.009141432
20641,-0.00847058,-0.009140704
20642,-0.008469871,-0.009140147
20643,-0.00846921,-0.009139419
20644,-0.008468563,-0.009138525
20645,-0.008467902,-0.009137797
20646,-0.008467193,-0.00913724
20647,-0.008466532,-0.009136512
20648,-0.00846573,-0.009135634
20649,-0.008465068,-0.009134906
20650,-0.008464359,-0.009134349
20651,-0.008463698,-0.009133622
20652,-0.008463052,-0.009132727
20653,-0.00846239,-0.009131999
20654,-0.008461681,-0.009131442
20655,-0.00846102,-0.009130715
20656,-0.008461407,-0.00913118
20657,-0.008460746,-0.009130452
20658,-0.008460037,-0.009129895
20659,-0.008459376,-0.009129168
20660,-0.008458729,-0.009128273
20661,-0.008458068,-0.009127545
20662,-0.008457359,-0.009126988
20663,-0.008456697,-0.009126261
20664,-0.008455895,-0.009125382
20665,-0.008455234,-0.009124655
20666,-0.008454525,-0.009124098
20667,-0.008453864,-0.00912337
20668,-0.008453217,-0.009122475
20669,-0.008452556,-0.009121748
20670,-0.008451847,-0.009121191
20671,-0.008451186,-0.009120463
20672,-0.00845163,-0.009117139
20673,-0.008450969,-0.009116412
20674,-0.00845026,-0.009115855
20675,-0.008449599,-0.009115127
20676,-0.008448952,-0.009114232
20677,-0.008448291,-0.009113505
20678,-0.008447582,-0.009112948
20679,-0.00844692,-0.00911222
20680,-0.008446118,-0.009111341
20681,-0.008445457,-0.009110614
20682,-0.008444748,-0.009110057
20683,-0.008444087,-0.009109329
20684,-0.00844344,-0.009108435
20685,-0.008442779,-0.009107707
20686,-0.00844207,-0.00910715
20687,-0.008441409,-0.009106422
20688,-0.008441796,-0.009106888
20689,-0.008441134,-0.00910616
20690,-0.008440425,-0.009105603
20691,-0.008439764,-0.009104875
20692,-0.008439118,-0.009103981
20693,-0.008438456,-0.009103253
20694,-0.008437747,-0.009102696
20695,-0.008437086,-0.009101968
20696,-0.008436284,-0.00910109
20697,-0.008435623,-0.009100362
20698,-0.008434914,-0.009099805
20699,-0.008434252,-0.009099077
20700,-0.008433606,-0.009098183
20701,-0.008432944,-0.009097455
20702,-0.008432235,-0.009096898
20703,-0.008431574,-0.00909617
20704,-0.008429816,-0.009099064
20705,-0.008429154,-0.009098337
20706,-0.008428445,-0.009097779
20707,-0.008427784,-0.009097052
20708,-0.008427138,-0.009096157
20709,-0.008426476,-0.00909543
20710,-0.008425767,-0.009094873
20711,-0.008425106,-0.009094145
20712,-0.008424304,-0.009093266
20713,-0.008423642,-0.009092539
20714,-0.008422934,-0.009091982
20715,-0.008422272,-0.009091254
20716,-0.008421626,-0.009090359
20717,-0.008420964,-0.009089632
20718,-0.008420255,-0.009089075
20719,-0.008419594,-0.009088347
20720,-0.008419981,-0.009088813
20721,-0.00841932,-0.009088085
20722,-0.008418611,-0.009087528
20723,-0.00841795,-0.0090868
20724,-0.008417303,-0.009085906
20725,-0.008416642,-0.009085178
20726,-0.008415933,-0.009084621
20727,-0.008415272,-0.009083893
20728,-0.008414469,-0.009083015
20729,-0.008413808,-0.009082287
20730,-0.008413099,-0.00908173
20731,-0.008412438,-0.009081002
20732,-0.008411791,-0.009080108
20733,-0.00841113,-0.00907938
20734,-0.008410421,-0.009078823
20735,-0.00840976,-0.009078095
20736,-0.008410019,-0.009072057
20737,-0.008409358,-0.00907133
20738,-0.008408649,-0.009070773
20739,-0.008407987,-0.009070045
20740,-0.008407341,-0.00906915
20741,-0.00840668,-0.009068423
20742,-0.008405971,-0.009067866
20743,-0.008405309,-0.009067138
20744,-0.008404507,-0.009066259
20745,-0.008403846,-0.009065532
20746,-0.008403137,-0.009064975
20747,-0.008402476,-0.009064247
20748,-0.008401829,-0.009063353
20749,-0.008401168,-0.009062625
20750,-0.008400459,-0.009062068
20751,-0.008399797,-0.00906134
20752,-0.008400185,-0.009061806
20753,-0.008399523,-0.009061078
20754,-0.008398814,-0.009060521
20755,-0.008398153,-0.009059793
20756,-0.008397506,-0.009058899
20757,-0.008396845,-0.009058171
20758,-0.008396136,-0.009057614
20759,-0.008395475,-0.009056886
20760,-0.008394673,-0.009056008
20761,-0.008394011,-0.00905528
20762,-0.008393302,-0.009054723
20763,-0.008392641,-0.009053995
20764,-0.008391995,-0.009053101
20765,-0.008391333,-0.009052373
20766,-0.008390624,-0.009051816
20767,-0.008389963,-0.009051088
20768,-0.008388205,-0.009053982
20769,-0.008387543,-0.009053255
20770,-0.008386834,-0.009052698
20771,-0.008386173,-0.00905197
20772,-0.008385526,-0.009051075
20773,-0.008384865,-0.009050348
20774,-0.008384156,-0.009049791
20775,-0.008383495,-0.009049063
20776,-0.008382693,-0.009048184
20777,-0.008382031,-0.009047457
20778,-0.008381322,-0.0090469
20779,-0.008380661,-0.009046172
20780,-0.008380015,-0.009045278
20781,-0.008379353,-0.00904455
20782,-0.008378644,-0.009043993
20783,-0.008377983,-0.009043265
20784,-0.00837837,-0.009043731
20785,-0.008377709,-0.009043003
20786,-0.008377,-0.009042446
20787,-0.008376339,-0.009041718
20788,-0.008375692,-0.009040824
20789,-0.008375031,-0.009040096
20790,-0.008374322,-0.009039539
20791,-0.00837366,-0.009038811
20792,-0.008372858,-0.009037933
20793,-0.008372197,-0.009037205
20794,-0.008371488,-0.009036648
20795,-0.008370827,-0.00903592
20796,-0.00837018,-0.009035026
20797,-0.008369519,-0.009034298
20798,-0.00836881,-0.009033741
20799,-0.008368149,-0.009033013
20800,-0.008368593,-0.00902969
20801,-0.008367932,-0.009028962
20802,-0.008367223,-0.009028405
20803,-0.008366562,-0.009027677
20804,-0.008365915,-0.009026783
20805,-0.008365254,-0.009026055
20806,-0.008364545,-0.009025498
20807,-0.008363883,-0.00902477
20808,-0.008363081,-0.009023892
20809,-0.00836242,-0.009023164
20810,-0.008361711,-0.009022607
20811,-0.00836105,-0.009021879
20812,-0.008360403,-0.009020985
20813,-0.008359742,-0.009020257
20814,-0.008359033,-0.0090197
20815,-0.008358371,-0.009018973
20816,-0.008358759,-0.009019438
20817,-0.008358097,-0.00901871
20818,-0.008357388,-0.009018153
20819,-0.008356727,-0.009017426
20820,-0.008356081,-0.009016531
20821,-0.008355419,-0.009015803
20822,-0.00835471,-0.009015246
20823,-0.008354049,-0.009014519
20824,-0.008353247,-0.00901364
20825,-0.008352585,-0.009012912
20826,-0.008351877,-0.009012355
20827,-0.008351215,-0.009011628
20828,-0.008350569,-0.009010733
20829,-0.008349907,-0.009010006
20830,-0.008349198,-0.009009449
20831,-0.008348537,-0.009008721
20832,-0.008346779,-0.009011615
20833,-0.008346117,-0.009010887
20834,-0.008345408,-0.00901033
20835,-0.008344747,-0.009009602
20836,-0.0083441,-0.009008708
20837,-0.008343439,-0.00900798
20838,-0.00834273,-0.009007423
20839,-0.008342069,-0.009006695
20840,-0.008341267,-0.009005817
20841,-0.008340605,-0.009005089
20842,-0.008339896,-0.009004532
20843,-0.008339235,-0.009003804
20844,-0.008338589,-0.00900291
20845,-0.008337927,-0.009002182
20846,-0.008337218,-0.009001625
20847,-0.008336557,-0.009000898
20848,-0.008336944,-0.009001363
20849,-0.008336283,-0.009000635
20850,-0.008335574,-0.009000078
20851,-0.008334913,-0.008999351
20852,-0.008334266,-0.008998456
20853,-0.008333605,-0.008997728
20854,-0.008332896,-0.008997171
20855,-0.008332234,-0.008996444
20856,-0.008331432,-0.008995565
20857,-0.008330771,-0.008994837
20858,-0.008330062,-0.00899428
20859,-0.008329401,-0.008993553
20860,-0.008328754,-0.008992658
20861,-0.008328093,-0.008991931
20862,-0.008327384,-0.008991374
20863,-0.008326723,-0.008990646
20864,-0.008326591,-0.008990782
20865,-0.00832593,-0.008990055
20866,-0.008325221,-0.008989498
20867,-0.00832456,-0.00898877
20868,-0.008323913,-0.008987875
20869,-0.008323252,-0.008987148
20870,-0.008322543,-0.008986591
20871,-0.008321882,-0.008985863
20872,-0.008321079,-0.008984985
20873,-0.008320418,-0.008984257
20874,-0.008319709,-0.0089837
20875,-0.008319048,-0.008982972
20876,-0.008318401,-0.008982078
20877,-0.00831774,-0.00898135
20878,-0.008317031,-0.008980793
20879,-0.00831637,-0.008980065
20880,-0.008316757,-0.008980531
20881,-0.008316096,-0.008979803
20882,-0.008315387,-0.008979246
20883,-0.008314725,-0.008978518
20884,-0.008314079,-0.008977624
20885,-0.008313418,-0.008976896
20886,-0.008312709,-0.008976339
20887,-0.008312047,-0.008975611
20888,-0.008311245,-0.008974733
20889,-0.008310584,-0.008974005
20890,-0.008309875,-0.008973448
20891,-0.008309214,-0.00897272
20892,-0.008308567,-0.008971826
20893,-0.008307906,-0.008971098
20894,-0.008307197,-0.008970541
20895,-0.008306535,-0.008969814
20896,-0.008304777,-0.008972707
20897,-0.008304116,-0.00897198
20898,-0.008303407,-0.008971423
20899,-0.008302745,-0.008970695
20900,-0.008302099,-0.0089698
20901,-0.008301437,-0.008969073
20902,-0.008300729,-0.008968516
20903,-0.008300067,-0.008967788
20904,-0.008299265,-0.00896691
20905,-0.008298604,-0.008966182
20906,-0.008297895,-0.008965625
20907,-0.008297233,-0.008964897
20908,-0.008296587,-0.008964003
20909,-0.008295926,-0.008963275
20910,-0.008295217,-0.008962718
20911,-0.008294555,-0.00896199
20912,-0.008294943,-0.008962456
20913,-0.008294281,-0.008961728
20914,-0.008293572,-0.008961171
20915,-0.008292911,-0.008960443
20916,-0.008292264,-0.008959549
20917,-0.008291603,-0.008958821
20918,-0.008290894,-0.008958264
20919,-0.008290233,-0.008957536
20920,-0.008289431,-0.008956658
20921,-0.008288769,-0.00895593
20922,-0.00828806,-0.008955373
20923,-0.008287399,-0.008954645
20924,-0.008286752,-0.008953751
20925,-0.008286091,-0.008953023
20926,-0.008285382,-0.008952466
20927,-0.008284721,-0.008951739
20928,-0.008285165,-0.008948415
20929,-0.008284504,-0.008947687
20930,-0.008283795,-0.00894713
20931,-0.008283134,-0.008946402
20932,-0.008282487,-0.008945508
20933,-0.008281826,-0.00894478
20934,-0.008281117,-0.008944223
20935,-0.008280456,-0.008943496
20936,-0.008279654,-0.008942617
20937,-0.008278992,-0.008941889
20938,-0.008278283,-0.008941332
20939,-0.008277622,-0.008940605
20940,-0.008276975,-0.00893971
20941,-0.008276314,-0.008938982
20942,-0.008275605,-0.008938425
20943,-0.008274944,-0.008937698
20944,-0.008275331,-0.008938163
20945,-0.00827467,-0.008937435
20946,-0.008273961,-0.008936878
20947,-0.008273299,-0.008936151
20948,-0.008272653,-0.008935256
20949,-0.008271992,-0.008934529
20950,-0.008271283,-0.008933971
20951,-0.008270621,-0.008933244
20952,-0.008269819,-0.008932365
20953,-0.008269158,-0.008931638
20954,-0.008268449,-0.008931081
20955,-0.008267788,-0.008930353
20956,-0.008267141,-0.008929458
20957,-0.00826648,-0.008928731
20958,-0.008265771,-0.008928174
20959,-0.008265109,-0.008927446
20960,-0.008263351,-0.00893034
20961,-0.00826269,-0.008929612
20962,-0.008261981,-0.008929055
20963,-0.008261319,-0.008928327
20964,-0.008260673,-0.008927433
20965,-0.008260012,-0.008926705
20966,-0.008259303,-0.008926148
20967,-0.008258641,-0.00892542
20968,-0.008257839,-0.008924542
20969,-0.008257178,-0.008923814
20970,-0.008256469,-0.008923257
20971,-0.008255808,-0.00892253
20972,-0.008255161,-0.008921635
20973,-0.0082545,-0.008920907
20974,-0.008253791,-0.00892035
20975,-0.008253129,-0.008919623
20976,-0.008253517,-0.008920088
20977,-0.008252855,-0.00891936
20978,-0.008252146,-0.008918803
20979,-0.008251485,-0.008918076
20980,-0.008250838,-0.008917181
20981,-0.008250177,-0.008916454
20982,-0.008249468,-0.008915896
20983,-0.008248807,-0.008915169
20984,-0.008248005,-0.00891429
20985,-0.008247343,-0.008913563
20986,-0.008246634,-0.008913006
20987,-0.008245973,-0.008912278
20988,-0.008245327,-0.008911383
20989,-0.008244665,-0.008910656
20990,-0.008243956,-0.008910099
20991,-0.008243295,-0.008909371
20992,-0.008218588,-0.008911046
20993,-0.008217926,-0.008910319
20994,-0.008217217,-0.008909762
20995,-0.008216556,-0.008909034
20996,-0.008215909,-0.00890814
20997,-0.008215248,-0.008907412
20998,-0.008214539,-0.008906855
20999,-0.008213878,-0.008906127
21000,-0.008213076,-0.008905249
21001,-0.008212414,-0.008904521
21002,-0.008211705,-0.008903964
21003,-0.008211044,-0.008903236
21004,-0.008210398,-0.008902342
21005,-0.008209736,-0.008901614
21006,-0.008209027,-0.008901057
21007,-0.008208366,-0.008900329
21008,-0.008208753,-0.008900795
21009,-0.008208092,-0.008900067
21010,-0.008207383,-0.00889951
21011,-0.008206722,-0.008898782
21012,-0.008206075,-0.008897888
21013,-0.008205414,-0.00889716
21014,-0.008204705,-0.008896603
21015,-0.008204043,-0.008895875
21016,-0.008203241,-0.008894997
21017,-0.00820258,-0.008894269
21018,-0.008201871,-0.008893712
21019,-0.00820121,-0.008892984
21020,-0.008200563,-0.00889209
21021,-0.008199902,-0.008891362
21022,-0.008199193,-0.008890805
21023,-0.008198532,-0.008890078
21024,-0.008196773,-0.008892971
21025,-0.008196112,-0.008892244
21026,-0.008195403,-0.008891687
21027,-0.008194742,-0.008890959
21028,-0.008194095,-0.008890064
21029,-0.008193434,-0.008889337
21030,-0.008192725,-0.00888878
21031,-0.008192063,-0.008888052
21032,-0.008191261,-0.008887174
21033,-0.0081906,-0.008886446
21034,-0.008189891,-0.008885889
21035,-0.00818923,-0.008885161
21036,-0.008188583,-0.008884267
21037,-0.008187922,-0.008883539
21038,-0.008187213,-0.008882982
21039,-0.008186551,-0.008882254
21040,-0.008186939,-0.00888272
21041,-0.008186277,-0.008881992
21042,-0.008185568,-0.008881435
21043,-0.008184907,-0.008880707
21044,-0.008184261,-0.008879813
21045,-0.008183599,-0.008879085
21046,-0.00818289,-0.008878528
21047,-0.008182229,-0.0088778
21048,-0.008181427,-0.008876922
21049,-0.008180765,-0.008876194
21050,-0.008180057,-0.008875637
21051,-0.008179395,-0.008874909
21052,-0.008178749,-0.008874015
21053,-0.008178087,-0.008873287
21054,-0.008177378,-0.00887273
21055,-0.008176717,-0.008872003
21056,-0.008177162,-0.008868679
21057,-0.0081765,-0.008867951
21058,-0.008175791,-0.008867394
21059,-0.00817513,-0.008866666
21060,-0.008174483,-0.008865772
21061,-0.008173822,-0.008865044
21062,-0.008173113,-0.008864487
21063,-0.008172452,-0.00886376
21064,-0.00817165,-0.008862881
21065,-0.008170988,-0.008862153
21066,-0.008170279,-0.008861596
21067,-0.008169618,-0.008860869
21068,-0.008168972,-0.008859974
21069,-0.00816831,-0.008859246
21070,-0.008167601,-0.008858689
21071,-0.00816694,-0.008857962
21072,-0.008167327,-0.008858427
21073,-0.008166666,-0.008857699
21074,-0.008165957,-0.008857142
21075,-0.008165296,-0.008856415
21076,-0.008164649,-0.00885552
21077,-0.008163988,-0.008854793
21078,-0.008163279,-0.008854236
21079,-0.008162617,-0.008853508
21080,-0.008161815,-0.008852629
21081,-0.008161154,-0.008851902
21082,-0.008160445,-0.008851345
21083,-0.008159784,-0.008850617
21084,-0.008159137,-0.008849722
21085,-0.008158476,-0.008848995
21086,-0.008157767,-0.008848438
21087,-0.008157106,-0.00884771
21088,-0.008155347,-0.008850604
21089,-0.008154686,-0.008849876
21090,-0.008153977,-0.008849319
21091,-0.008153316,-0.008848591
21092,-0.008152669,-0.008847697
21093,-0.008152008,-0.008846969
21094,-0.008151299,-0.008846412
21095,-0.008150637,-0.008845685
21096,-0.008149835,-0.008844806
21097,-0.008149174,-0.008844078
21098,-0.008148465,-0.008843521
21099,-0.008147804,-0.008842794
21100,-0.008147157,-0.008841899
21101,-0.008146496,-0.008841171
21102,-0.008145787,-0.008840614
21103,-0.008145126,-0.008839887
21104,-0.008145513,-0.008840352
21105,-0.008144851,-0.008839624
21106,-0.008144143,-0.008839067
21107,-0.008143481,-0.00883834
21108,-0.008142835,-0.008837445
21109,-0.008142173,-0.008836718
21110,-0.008141464,-0.00883616
21111,-0.008140803,-0.008835433
21112,-0.008140001,-0.008834554
21113,-0.00813934,-0.008833827
21114,-0.008138631,-0.00883327
21115,-0.008137969,-0.008832542
21116,-0.008137323,-0.008831647
21117,-0.008136661,-0.00883092
21118,-0.008135952,-0.008830363
21119,-0.008135291,-0.008829635
21120,-0.00813516,-0.008829772
21121,-0.008134499,-0.008829044
21122,-0.00813379,-0.008828487
21123,-0.008133128,-0.008827759
21124,-0.008132482,-0.008826865
21125,-0.00813182,-0.008826137
21126,-0.008131112,-0.00882558
21127,-0.00813045,-0.008824852
21128,-0.008129648,-0.008823974
21129,-0.008128987,-0.008823246
21130,-0.008128278,-0.008822689
21131,-0.008127616,-0.008821961
21132,-0.00812697,-0.008821067
21133,-0.008126309,-0.008820339
21134,-0.0081256,-0.008819782
21135,-0.008124938,-0.008819054
21136,-0.008125326,-0.00881952
21137,-0.008124664,-0.008818792
21138,-0.008123955,-0.008818235
21139,-0.008123294,-0.008817507
21140,-0.008122647,-0.008816613
21141,-0.008121986,-0.008815885
21142,-0.008121277,-0.008815328
21143,-0.008120616,-0.008814601
21144,-0.008119814,-0.008813722
21145,-0.008119152,-0.008812994
21146,-0.008118443,-0.008812437
21147,-0.008117782,-0.00881171
21148,-0.008117135,-0.008810815
21149,-0.008116474,-0.008810087
21150,-0.008115765,-0.00880953
21151,-0.008115104,-0.008808803
21152,-0.008113345,-0.008811697
21153,-0.008112684,-0.008810969
21154,-0.008111975,-0.008810412
21155,-0.008111314,-0.008809684
21156,-0.008110667,-0.00880879
21157,-0.008110006,-0.008808062
21158,-0.008109297,-0.008807505
21159,-0.008108636,-0.008806777
21160,-0.008107834,-0.008805899
21161,-0.008107172,-0.008805171
21162,-0.008106463,-0.008804614
21163,-0.008105802,-0.008803886
21164,-0.008105155,-0.008802992
21165,-0.008104494,-0.008802264
21166,-0.008103785,-0.008801707
21167,-0.008103124,-0.008800979
21168,-0.008103511,-0.008801445
21169,-0.00810285,-0.008800717
21170,-0.008102141,-0.00880016
21171,-0.008101479,-0.008799432
21172,-0.008100833,-0.008798538
21173,-0.008100172,-0.00879781
21174,-0.008099463,-0.008797253
21175,-0.008098801,-0.008796525
21176,-0.008097999,-0.008795647
21177,-0.008097338,-0.008794919
21178,-0.008096629,-0.008794362
21179,-0.008095968,-0.008793635
21180,-0.008095321,-0.00879274
21181,-0.00809466,-0.008792012
21182,-0.008093951,-0.008791455
21183,-0.008093289,-0.008790728
21184,-0.008093734,-0.008787404
21185,-0.008093073,-0.008786676
21186,-0.008092364,-0.008786119
21187,-0.008091702,-0.008785392
21188,-0.008091056,-0.008784497
21189,-0.008090395,-0.008783769
21190,-0.008089686,-0.008783212
21191,-0.008089024,-0.008782485
21192,-0.008088222,-0.008781606
21193,-0.008087561,-0.008780878
21194,-0.008086852,-0.008780321
21195,-0.008086191,-0.008779594
21196,-0.008085544,-0.008778699
21197,-0.008084883,-0.008777972
21198,-0.008084174,-0.008777415
21199,-0.008083512,-0.008776687
21200,-0.0080839,-0.008777152
21201,-0.008083238,-0.008776425
21202,-0.008082529,-0.008775868
21203,-0.008081868,-0.00877514
21204,-0.008081221,-0.008774245
21205,-0.00808056,-0.008773518
21206,-0.008079851,-0.008772961
21207,-0.00807919,-0.008772233
21208,-0.008078388,-0.008771354
21209,-0.008077726,-0.008770627
21210,-0.008077017,-0.00877007
21211,-0.008076356,-0.008769342
21212,-0.00807571,-0.008768448
21213,-0.008075048,-0.00876772
21214,-0.008074339,-0.008767163
21215,-0.008073678,-0.008766435
21216,-0.00807192,-0.008769329
21217,-0.008071258,-0.008768601
21218,-0.008070549,-0.008768044
21219,-0.008069888,-0.008767317
21220,-0.008069241,-0.008766422
21221,-0.00806858,-0.008765694
21222,-0.008067871,-0.008765137
21223,-0.00806721,-0.00876441
21224,-0.008066408,-0.008763531
21225,-0.008065746,-0.008762803
21226,-0.008065037,-0.008762246
21227,-0.008064376,-0.008761519
21228,-0.008063729,-0.008760624
21229,-0.008063068,-0.008759897
21230,-0.008062359,-0.008759339
21231,-0.008061698,-0.008758612
21232,-0.008062085,-0.008759077
21233,-0.008061424,-0.00875835
21234,-0.008060715,-0.008757793
21235,-0.008060054,-0.008757065
21236,-0.008059407,-0.00875617
21237,-0.008058746,-0.008755443
21238,-0.008058037,-0.008754886
21239,-0.008057375,-0.008754158
21240,-0.008056573,-0.008753279
21241,-0.008055912,-0.008752552
21242,-0.008055203,-0.008751995
21243,-0.008054542,-0.008751267
21244,-0.008053895,-0.008750373
21245,-0.008053234,-0.008749645
21246,-0.008052525,-0.008749088
21247,-0.008051864,-0.00874836
21248,-0.008052123,-0.008742322
21249,-0.008051462,-0.008741594
21250,-0.008050753,-0.008741037
21251,-0.008050091,-0.00874031
21252,-0.008049445,-0.008739415
21253,-0.008048783,-0.008738687
21254,-0.008048074,-0.00873813
21255,-0.008047413,-0.008737403
21256,-0.008046611,-0.008736524
21257,-0.00804595,-0.008735796
21258,-0.008045241,-0.008735239
21259,-0.008044579,-0.008734512
21260,-0.008043933,-0.008733617
21261,-0.008043271,-0.00873289
21262,-0.008042563,-0.008732333
21263,-0.008041901,-0.008731605
21264,-0.008042288,-0.00873207
21265,-0.008041627,-0.008731343
21266,-0.008040918,-0.008730786
21267,-0.008040257,-0.008730058
21268,-0.00803961,-0.008729163
21269,-0.008038949,-0.008728436
21270,-0.00803824,-0.008727879
21271,-0.008037579,-0.008727151
21272,-0.008036777,-0.008726272
21273,-0.008036115,-0.008725545
21274,-0.008035406,-0.008724988
21275,-0.008034745,-0.00872426
21276,-0.008034098,-0.008723366
21277,-0.008033437,-0.008722638
21278,-0.008032728,-0.008722081
21279,-0.008032067,-0.008721353
21280,-0.008030308,-0.008724247
21281,-0.008029647,-0.008723519
21282,-0.008028938,-0.008722962
21283,-0.008028277,-0.008722235
21284,-0.00802763,-0.00872134
21285,-0.008026969,-0.008720612
